Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealsh01,45:00,10,18,.556,0,0,,9,19,.474,6,7,13,2,0,5,5,2,29,+12
bryanko01,44:00,7,18,.389,2,3,.667,10,11,.909,2,10,12,6,1,1,3,3,26,+14
foxri01,40:00,5,8,.625,3,3,1.000,7,7,1.000,1,5,6,6,1,0,2,2,20,+12
fishede01,36:00,6,12,.500,6,8,.750,0,0,,0,3,3,3,2,1,1,4,18,+8
grantho01,24:00,2,7,.286,0,0,,2,4,.500,3,3,6,0,1,1,0,3,6,+11
horryro01,26:00,2,5,.400,1,3,.333,2,2,1.000,2,4,6,1,0,2,0,4,7,+1
shawbr01,12:00,0,2,.000,0,0,,2,2,1.000,0,0,0,2,1,0,0,2,2,0
luety01,10:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,2,0,-1
harpero01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
madsema01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,32,71,.451,12,17,.706,32,45,.711,14,33,47,21,6,10,12,22,108,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iversal01,45:00,14,32,.438,3,11,.273,6,8,.750,0,3,3,2,2,0,3,5,37,-4
snower01,42:00,4,14,.286,0,1,.000,5,8,.625,6,0,6,12,2,1,2,3,13,-10
mutomdi01,42:00,6,11,.545,0,0,,1,2,.500,3,8,11,1,0,2,1,6,13,-12
mckieaa01,34:00,3,7,.429,1,1,1.000,0,0,,0,5,5,5,2,0,3,4,7,+2
hillty01,32:00,7,13,.538,0,0,,4,6,.667,3,10,13,1,0,1,0,4,18,0
geigema01,11:00,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,0,6,2,-5
buforro01,7:00,0,3,.000,0,1,.000,0,0,,1,2,3,0,0,0,1,2,0,-6
jonesju01,7:00,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,1,0,-13
ollieke01,6:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-10
lynchge01,6:00,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,0,1,2,0
bellra01,5:00,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,0,0,2,-4
maccuto01,3:00,0,3,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0,+2
Team Totals,240,37,90,.411,4,15,.267,18,26,.692,20,31,51,23,6,4,10,32,96,
