Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mitchsa01,34:00,7,16,.438,0,0,,3,4,.750,4,4,8,3,3,0,0,1,17
garneke01,32:00,11,17,.647,0,0,,0,4,.000,3,6,9,6,5,2,3,2,22
marbust01,31:00,6,12,.500,1,3,.333,1,1,1.000,0,2,2,10,1,0,3,3,14
peelean01,29:00,5,6,.833,1,1,1.000,2,2,1.000,0,1,1,7,2,0,1,1,13
roberst01,19:00,4,7,.571,0,0,,0,2,.000,2,8,10,0,1,0,1,5,8
parksch02,26:00,4,5,.800,0,0,,0,0,,2,6,8,1,0,2,0,2,8
hammoto01,25:00,1,6,.167,0,0,,1,2,.500,2,5,7,0,0,0,1,3,3
portete01,16:00,4,6,.667,1,2,.500,0,0,,0,0,0,2,1,0,1,1,9
carrch01,13:00,5,11,.455,0,1,.000,2,2,1.000,0,3,3,0,0,0,0,4,12
jordare01,6:00,2,6,.333,0,0,,1,2,.500,1,0,1,0,1,0,1,0,5
willimi02,6:00,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,0,2
wheatde01,3:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
Team Totals,240,50,94,.532,3,7,.429,10,19,.526,15,36,51,30,15,4,11,22,113
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksji01,41:00,5,21,.238,0,1,.000,3,5,.600,4,3,7,6,1,0,3,3,13
dampier01,33:00,4,8,.500,0,0,,6,8,.750,3,7,10,1,0,0,2,1,14
marshdo01,30:00,6,14,.429,0,0,,5,5,1.000,2,3,5,0,0,0,0,3,17
boguemu01,28:00,2,6,.333,0,0,,1,1,1.000,0,0,0,4,2,0,3,1,5
weathcl01,26:00,3,8,.375,0,0,,2,4,.500,3,3,6,1,0,2,3,3,8
caffeja01,27:00,4,11,.364,0,1,.000,0,0,,4,2,6,2,0,0,3,0,8
delkto01,22:00,5,12,.417,0,2,.000,2,2,1.000,0,5,5,2,1,0,2,3,12
fulleto02,20:00,2,4,.500,0,1,.000,0,0,,1,6,7,1,0,1,1,2,4
foylead01,7:00,1,3,.333,0,0,,1,2,.500,2,4,6,1,0,2,1,1,3
madkige01,6:00,0,2,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0
Team Totals,240,32,89,.360,0,5,.000,20,27,.741,19,33,52,19,5,5,18,17,84
