Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jordami01,41:00,13,27,.481,0,1,.000,4,6,.667,1,5,6,3,1,0,3,0,30
rodmade01,39:00,2,4,.500,0,0,,0,2,.000,7,7,14,3,1,0,3,4,4
harpero01,35:00,7,16,.438,0,1,.000,0,0,,2,4,6,5,3,0,2,2,14
longllu01,32:00,6,13,.462,0,0,,0,0,,3,1,4,2,1,1,3,0,12
kukocto01,26:00,5,10,.500,2,3,.667,0,0,,1,2,3,2,2,0,0,5,12
brownra02,16:00,2,6,.333,0,1,.000,0,0,,0,0,0,2,0,0,2,1,4
larueru01,14:00,3,5,.600,1,1,1.000,0,0,,1,0,1,1,1,0,1,5,7
caffeja01,14:00,0,1,.000,0,0,,0,0,,1,0,1,1,0,1,3,2,0
buechju01,13:00,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,0,0
kleinjo01,5:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,3,2
burresc01,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
Team Totals,240,38,83,.458,3,7,.429,6,10,.600,16,20,36,22,9,2,17,23,85
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kiddja01,40:00,1,5,.200,0,0,,6,6,1.000,1,5,6,11,4,0,7,4,8
mannida01,35:00,9,16,.563,0,0,,5,7,.714,2,6,8,1,0,0,1,1,23
williho01,32:00,1,3,.333,0,0,,2,2,1.000,2,1,3,2,0,0,0,3,4
chapmre01,29:00,3,11,.273,1,2,.500,1,2,.500,0,2,2,1,0,0,1,2,8
mcdyean01,28:00,4,10,.400,0,0,,2,2,1.000,0,1,1,0,1,1,2,2,10
johnske02,32:00,5,7,.714,0,0,,6,6,1.000,2,3,5,3,1,1,3,2,16
bryanma01,18:00,0,1,.000,0,0,,3,4,.750,2,1,3,0,0,1,2,3,3
robincl02,16:00,5,7,.714,1,1,1.000,2,2,1.000,1,1,2,0,0,0,1,1,13
nashst01,10:00,2,5,.400,0,1,.000,0,0,,0,1,1,2,1,0,0,4,4
Team Totals,240,30,65,.462,2,4,.500,27,31,.871,10,21,31,20,7,3,17,22,89
