Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
outlabo01,36:00,3,5,.600,0,0,,2,4,.500,4,2,6,0,1,2,2,3,8
grantho01,29:00,5,16,.313,0,0,,0,2,.000,6,2,8,1,1,0,0,1,10
harpede01,28:00,5,10,.500,2,4,.500,0,0,,1,2,3,3,0,1,0,3,12
schayda01,22:00,3,7,.429,0,0,,0,0,,0,2,2,0,1,0,2,5,6
pricema01,21:00,1,8,.125,1,3,.333,0,0,,2,2,4,9,2,0,4,0,3
evansbr01,29:00,5,13,.385,1,1,1.000,3,3,1.000,0,2,2,2,0,0,0,1,14
armstda01,26:00,6,11,.545,3,3,1.000,1,1,1.000,1,3,4,4,1,0,1,1,16
taylojo01,19:00,1,7,.143,0,0,,2,4,.500,1,2,3,0,2,0,3,1,4
royaldo01,15:00,1,6,.167,0,0,,3,4,.750,2,2,4,1,1,0,2,3,5
lawsoja01,15:00,1,2,.500,0,0,,1,2,.500,0,3,3,1,1,0,0,6,3
Team Totals,240,31,85,.365,7,11,.636,12,20,.600,17,22,39,21,10,3,14,24,81
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,27:00,4,7,.571,1,3,.333,2,3,.667,1,1,2,2,2,0,1,1,11
mullich01,26:00,6,9,.667,0,0,,0,0,,1,3,4,4,2,0,0,1,12
jacksma01,24:00,4,5,.800,0,0,,0,0,,1,5,6,11,0,0,3,1,8
smitsri01,22:00,9,12,.750,0,0,,2,5,.400,0,1,1,0,1,2,2,1,20
davisda01,21:00,1,2,.500,0,0,,3,4,.750,2,7,9,2,1,0,0,1,5
davisan01,25:00,3,5,.600,0,0,,2,6,.333,1,4,5,1,1,1,1,0,8
besttr01,24:00,2,3,.667,0,0,,5,7,.714,0,2,2,5,3,0,2,1,9
mckeyde01,22:00,4,8,.500,0,1,.000,0,0,,0,4,4,3,1,0,1,2,8
hoibefr01,21:00,5,5,1.000,3,3,1.000,7,9,.778,1,4,5,0,0,0,0,2,20
roseja01,18:00,3,6,.500,0,0,,0,2,.000,0,2,2,3,0,0,1,5,6
croshau01,7:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
bohanet01,3:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,2,0,0
Team Totals,240,41,65,.631,4,7,.571,21,36,.583,7,35,42,31,11,3,14,16,107
