Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
vrankst01,45:00,2,2,1.000,0,0,,0,2,.000,3,9,12,2,0,2,1,2,4
barrybr01,43:00,6,9,.667,3,4,.750,1,2,.500,0,2,2,6,4,2,3,2,16
murrala01,37:00,4,14,.286,0,0,,2,4,.500,2,4,6,3,1,1,3,2,10
rogerro01,24:00,8,14,.571,0,3,.000,6,7,.857,1,2,3,4,0,0,2,2,22
martida01,24:00,4,10,.400,3,6,.500,2,2,1.000,0,0,0,5,0,0,1,2,13
robinja02,24:00,7,11,.636,4,8,.500,2,2,1.000,0,4,4,4,1,1,4,2,20
tayloma01,24:00,5,10,.500,0,0,,0,1,.000,1,4,5,0,0,1,4,3,10
piatker01,17:00,1,4,.250,0,1,.000,1,1,1.000,2,1,3,1,1,0,2,5,3
closske01,2:00,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1
Team Totals,240,37,75,.493,10,22,.455,15,23,.652,10,26,36,25,7,7,20,20,99
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,44:00,8,14,.571,0,0,,5,6,.833,0,6,6,3,2,0,2,4,21
webbech01,41:00,15,21,.714,1,3,.333,0,0,,3,7,10,6,1,0,3,4,31
stricro02,40:00,7,17,.412,0,0,,2,2,1.000,0,2,2,7,2,0,3,3,16
cheanca01,37:00,5,9,.556,0,0,,4,4,1.000,1,3,4,2,3,1,0,3,14
daviste01,27:00,0,2,.000,0,0,,1,2,.500,2,5,7,0,2,1,1,1,1
murratr01,27:00,7,13,.538,2,5,.400,4,4,1.000,1,2,3,0,0,0,0,3,20
whitnch01,8:00,1,2,.500,1,2,.500,0,0,,0,0,0,2,0,0,1,0,3
hamda01,8:00,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,3,0
grantha01,5:00,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2
legleti01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,43,78,.551,4,10,.400,18,20,.900,7,27,34,20,11,2,10,22,108
