Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,37:00,5,13,.385,1,3,.333,8,9,.889,0,0,0,2,3,0,2,1,19
masonan01,33:00,3,8,.375,0,0,,3,4,.750,2,5,7,3,1,0,1,3,9
phillbo01,27:00,3,10,.300,0,2,.000,3,5,.600,1,3,4,2,1,0,1,3,9
wesleda01,26:00,2,7,.286,0,2,.000,0,0,,0,1,1,2,3,0,2,2,4
divacvl01,25:00,3,8,.375,0,0,,3,6,.500,1,6,7,0,1,0,2,3,9
curryde01,26:00,2,11,.182,1,4,.250,2,2,1.000,3,0,3,0,0,0,0,0,7
reidjr01,24:00,3,5,.600,0,0,,0,0,,0,3,3,0,0,1,0,4,6
beckco01,19:00,3,5,.600,0,0,,2,2,1.000,2,3,5,2,0,0,3,3,8
geigema01,16:00,2,8,.250,0,0,,3,4,.750,4,4,8,0,0,1,1,3,7
armstbj01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
farmeto01,2:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
willitr01,2:00,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
Team Totals,240,26,76,.342,2,11,.182,26,36,.722,13,26,39,11,9,2,12,23,80
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
smithst01,39:00,7,17,.412,2,4,.500,7,8,.875,0,2,2,4,2,0,3,2,23
mutomdi01,37:00,3,5,.600,0,0,,4,6,.667,3,11,14,0,0,1,3,4,10
blaylmo01,35:00,4,10,.400,0,2,.000,0,0,,4,3,7,9,2,1,2,0,8
laettch01,33:00,9,13,.692,0,0,,2,2,1.000,1,8,9,2,1,1,1,5,20
corbity01,21:00,3,7,.429,0,0,,0,2,.000,0,2,2,0,1,0,2,4,6
andergr01,21:00,3,8,.375,0,1,.000,0,3,.000,2,2,4,0,2,2,0,3,6
brownch01,19:00,4,5,.800,0,0,,0,0,,1,2,3,1,0,0,2,3,8
grayed01,18:00,2,5,.400,0,0,,4,4,1.000,1,1,2,0,0,1,0,4,8
recasel01,13:00,2,4,.500,1,1,1.000,0,0,,0,1,1,1,0,0,0,1,5
crawfch01,2:00,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
millean01,2:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,2,2
Team Totals,240,38,76,.500,3,8,.375,19,27,.704,13,32,45,17,8,6,14,28,98
