New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
cassesa01,40:00,7,15,.467,0,0,,5,6,.833,1,0,1,7,4,0,6,4,19
gatlich01,40:00,5,17,.294,0,0,,5,8,.625,3,6,9,1,1,1,2,2,15
gillke01,36:00,3,12,.250,0,0,,11,12,.917,1,5,6,2,2,0,3,5,17
willija01,30:00,4,8,.500,0,0,,4,5,.800,1,0,1,0,1,0,2,3,12
edwarke01,25:00,3,5,.600,1,1,1.000,0,0,,0,1,1,3,2,0,0,1,7
benoida01,29:00,3,7,.429,0,1,.000,2,2,1.000,1,3,4,0,3,0,0,2,8
douglsh01,27:00,4,8,.500,0,0,,0,0,,1,0,1,3,0,0,2,3,8
cagemi01,13:00,0,0,,0,0,,0,0,,1,3,4,0,0,0,0,1,0
Team Totals,240,29,72,.403,1,2,.500,27,33,.818,9,18,27,16,13,1,15,21,86
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
rodmade01,34:00,3,5,.600,0,0,,1,2,.500,6,6,12,4,2,1,3,3,7
jordami01,33:00,5,13,.385,0,1,.000,5,8,.625,1,4,5,2,2,0,2,3,15
harpero01,31:00,5,10,.500,0,0,,4,6,.667,1,2,3,2,2,0,1,2,14
brownra02,19:00,3,6,.500,0,0,,1,1,1.000,2,0,2,3,0,0,1,4,7
longllu01,13:00,2,5,.400,0,0,,0,2,.000,2,3,5,2,0,1,4,5,4
kerrst01,32:00,8,13,.615,4,6,.667,1,1,1.000,1,5,6,3,1,0,1,3,21
kukocto01,27:00,5,11,.455,0,1,.000,7,8,.875,2,5,7,7,1,1,2,3,17
kleinjo01,22:00,2,7,.286,0,0,,0,0,,1,3,4,3,1,0,1,0,4
burresc01,18:00,3,5,.600,0,0,,0,0,,1,2,3,2,1,0,3,2,6
caffeja01,7:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,2,0
buechju01,2:00,2,2,1.000,0,0,,0,0,,0,0,0,0,1,0,0,1,4
boothke01,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,38,77,.494,4,8,.500,19,28,.679,17,31,48,30,11,3,19,28,99
