Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
outlabo01,33:00,2,7,.286,0,0,,0,0,,2,5,7,4,1,4,3,2,4
grantho01,27:00,6,12,.500,0,0,,2,2,1.000,0,6,6,3,1,0,0,3,14
schayda01,25:00,3,7,.429,0,0,,2,3,.667,0,4,4,0,0,1,0,2,8
wilkige01,23:00,2,8,.250,1,1,1.000,1,3,.333,1,3,4,1,1,0,1,2,6
harpede01,21:00,2,7,.286,0,1,.000,0,0,,1,0,1,4,1,0,2,1,4
stronde01,28:00,6,10,.600,0,0,,5,5,1.000,4,3,7,1,2,1,3,5,17
benoida01,23:00,2,10,.200,1,3,.333,0,0,,0,0,0,2,1,0,0,2,5
edwarke01,20:00,4,11,.364,0,0,,4,4,1.000,0,4,4,3,0,0,1,2,12
ollieke01,19:00,3,6,.500,0,0,,3,4,.750,0,0,0,3,0,0,0,1,9
lawsoja01,12:00,0,1,.000,0,0,,2,2,1.000,4,2,6,1,0,1,0,3,2
pricema01,9:00,1,4,.250,1,2,.500,2,2,1.000,0,1,1,2,0,0,1,0,5
Team Totals,240,31,83,.373,3,7,.429,21,25,.840,12,28,40,24,7,7,11,23,86
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kempsh01,40:00,6,17,.353,0,0,,1,4,.250,4,12,16,5,1,0,1,3,13
persowe01,39:00,5,12,.417,2,7,.286,4,5,.800,1,8,9,4,1,2,0,1,16
knighbr01,35:00,3,6,.500,0,0,,2,3,.667,1,3,4,10,3,0,3,3,8
ilgauzy01,31:00,2,7,.286,0,1,.000,7,8,.875,3,2,5,2,0,3,3,5,11
hendece02,30:00,5,9,.556,0,0,,3,4,.750,0,5,5,3,1,1,3,2,13
surabo01,26:00,5,7,.714,2,2,1.000,9,9,1.000,0,1,1,1,1,1,2,3,21
potapvi01,15:00,4,6,.667,0,0,,0,0,,1,4,5,0,0,0,0,5,8
anderde01,13:00,0,4,.000,0,1,.000,0,0,,1,0,1,3,3,0,1,0,0
ferryda01,10:00,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,3,3
scottsh01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,31,70,.443,5,13,.385,26,33,.788,11,35,46,29,10,7,13,25,93
