San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksja01,37:00,6,12,.500,4,5,.800,2,2,1.000,1,2,3,4,1,0,1,4,18
johnsav01,35:00,4,7,.571,0,0,,1,2,.500,1,3,4,10,0,0,2,3,9
robinda01,34:00,8,10,.800,0,0,,6,7,.857,3,11,14,3,0,4,2,1,22
duncati01,30:00,9,11,.818,0,0,,2,4,.500,3,5,8,3,1,2,2,4,20
elliose01,24:00,3,14,.214,0,2,.000,2,2,1.000,0,5,5,3,1,1,1,2,8
alexaco01,25:00,3,8,.375,1,4,.250,2,4,.500,0,2,2,2,1,1,1,4,9
willimo01,20:00,2,4,.500,0,0,,0,0,,0,1,1,2,1,0,2,3,4
persoch01,14:00,2,5,.400,1,3,.333,2,2,1.000,0,2,2,0,0,0,2,2,7
perduwi01,11:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,2,0,0
rosema01,10:00,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,1,3,2
Team Totals,240,38,72,.528,6,14,.429,17,23,.739,8,36,44,28,5,8,16,26,99
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
washier01,34:00,4,7,.571,2,3,.667,4,6,.667,0,2,2,0,4,0,0,4,14
battito01,33:00,2,9,.222,0,0,,4,4,1.000,4,5,9,1,2,1,2,5,8
garrede01,31:00,4,11,.364,0,0,,4,4,1.000,5,4,9,1,1,1,1,1,12
jacksbo01,29:00,5,16,.313,0,3,.000,1,1,1.000,3,2,5,4,2,0,2,4,11
ellisla01,22:00,1,10,.100,0,1,.000,0,0,,0,3,3,1,0,0,1,2,2
newmajo01,30:00,3,10,.300,1,2,.500,3,4,.750,2,0,2,3,2,0,0,1,10
goldwan01,28:00,3,9,.333,1,2,.500,0,0,,0,3,3,3,2,0,2,1,7
fortsda01,24:00,6,9,.667,0,0,,6,9,.667,3,3,6,0,0,0,2,3,18
laudepr01,8:00,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,1,0,2
ellisha01,1:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
Team Totals,240,29,84,.345,4,11,.364,23,30,.767,17,23,40,14,13,2,11,21,85
