Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barklch01,36:00,5,11,.455,0,1,.000,4,4,1.000,5,10,15,6,3,1,3,2,14
eliema01,34:00,2,6,.333,0,2,.000,8,8,1.000,1,0,1,1,2,0,2,0,12
willike02,32:00,8,17,.471,0,0,,2,2,1.000,5,1,6,1,0,0,1,3,18
drexlcl01,32:00,5,13,.385,0,4,.000,0,0,,1,3,4,2,1,2,7,2,10
rhodero01,22:00,2,5,.400,0,0,,4,7,.571,2,0,2,3,1,0,1,3,8
pricebr01,29:00,4,6,.667,2,3,.667,2,2,1.000,3,2,5,3,3,0,1,3,12
harriot01,26:00,6,11,.545,0,0,,0,0,,0,5,5,0,0,0,1,4,12
johnsed03,25:00,6,9,.667,2,5,.400,2,2,1.000,1,1,2,3,0,0,1,1,16
davisem01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
jonesch01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,78,.487,4,15,.267,22,25,.880,18,22,40,19,10,3,18,18,102
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksji01,43:00,9,11,.818,0,0,,4,4,1.000,1,4,5,6,0,0,8,4,22
iversal01,35:00,3,14,.214,0,4,.000,4,6,.667,0,0,0,5,3,1,4,0,10
colemde01,34:00,8,15,.533,0,1,.000,2,2,1.000,5,7,12,3,1,3,3,3,18
ratlith01,33:00,4,6,.667,0,0,,1,3,.333,1,1,2,1,0,5,2,3,9
thomati01,25:00,4,7,.571,1,3,.333,0,0,,2,3,5,2,0,0,0,4,9
weathcl01,18:00,0,0,,0,0,,0,0,,2,2,4,1,0,0,1,1,0
mckieaa01,15:00,2,6,.333,0,0,,0,0,,0,1,1,1,1,0,0,0,4
snower01,13:00,2,3,.667,0,1,.000,0,1,.000,0,0,0,3,2,0,0,3,4
davisma02,10:00,1,3,.333,0,0,,0,0,,1,0,1,1,1,1,1,0,2
cummite01,8:00,2,5,.400,0,0,,0,0,,1,1,2,0,0,0,0,0,4
parkean01,3:00,1,3,.333,0,2,.000,0,0,,0,0,0,2,0,0,0,0,2
willisc01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,37,74,.500,1,11,.091,11,16,.688,13,19,32,25,8,10,19,18,86
