Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,41:00,6,16,.375,2,7,.286,7,7,1.000,1,1,2,7,1,0,2,4,21
stricma01,39:00,6,18,.333,0,0,,4,8,.500,5,4,9,0,2,1,0,3,16
majerda01,39:00,3,11,.273,1,7,.143,6,7,.857,1,3,4,4,2,0,1,3,13
lenarvo01,34:00,5,15,.333,1,5,.200,4,5,.800,0,2,2,1,0,0,0,4,15
causwdu01,9:00,1,2,.500,0,0,,0,0,,0,2,2,1,0,1,0,4,2
conloma01,23:00,1,3,.333,0,0,,6,6,1.000,2,3,5,2,0,0,1,4,8
millste01,22:00,1,6,.167,0,3,.000,2,2,1.000,1,5,6,1,1,0,1,5,4
murdoer01,15:00,3,7,.429,1,1,1.000,0,2,.000,1,3,4,0,1,0,2,0,7
barrybr01,14:00,1,2,.500,1,1,1.000,0,0,,1,1,2,1,1,0,0,0,3
langan02,2:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
waltere01,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,27,80,.338,6,24,.250,29,37,.784,12,25,37,18,8,2,7,27,89
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
duncati01,42:00,11,20,.550,0,1,.000,0,0,,4,10,14,6,0,1,3,3,22
delnevi01,38:00,4,11,.364,0,0,,1,3,.333,0,2,2,7,0,1,1,2,9
robinda01,37:00,8,17,.471,0,0,,5,10,.500,3,11,14,9,0,4,4,4,21
jacksja01,32:00,5,9,.556,3,7,.429,2,2,1.000,1,3,4,1,0,1,0,3,15
perduwi01,30:00,6,8,.750,0,0,,2,3,.667,1,4,5,1,1,4,1,3,14
willimo01,30:00,4,7,.571,0,0,,4,6,.667,1,2,3,3,1,0,2,4,12
gearyre01,25:00,2,5,.400,1,2,.500,1,3,.333,0,5,5,1,1,1,0,4,6
herreca01,3:00,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,0,3,4
lohaubr01,1:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
rosema01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
burtowi01,1:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,42,80,.525,4,11,.364,15,27,.556,11,37,48,29,3,12,11,27,103
