Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kiddja01,39:00,6,8,.750,1,2,.500,2,2,1.000,1,7,8,12,2,1,6,1,15
chapmre01,34:00,3,13,.231,1,4,.250,2,2,1.000,1,1,2,4,0,0,2,2,9
mcdyean01,31:00,9,16,.563,0,0,,4,4,1.000,3,5,8,0,1,0,1,2,22
robincl02,25:00,4,5,.800,0,0,,0,0,,0,4,4,4,1,0,2,0,8
bryanma01,21:00,4,6,.667,0,0,,3,6,.500,1,4,5,0,0,1,1,3,11
williho01,26:00,3,3,1.000,0,0,,3,4,.750,1,2,3,1,2,0,1,2,9
nashst01,24:00,4,9,.444,3,5,.600,2,2,1.000,1,7,8,4,0,0,1,2,13
mannida01,21:00,4,8,.500,0,0,,1,3,.333,2,2,4,0,1,1,4,2,9
scottde01,19:00,4,6,.667,0,1,.000,0,0,,0,1,1,1,0,0,0,2,8
Team Totals,240,41,74,.554,5,12,.417,17,23,.739,10,33,43,26,7,3,18,16,104
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
piatker01,45:00,8,15,.533,5,9,.556,1,2,.500,2,3,5,3,0,0,1,3,22
austiis01,39:00,10,18,.556,0,0,,4,7,.571,2,6,8,5,2,0,1,4,24
martida01,39:00,5,14,.357,2,6,.333,2,2,1.000,1,4,5,4,4,0,1,4,14
rogerro01,38:00,7,14,.500,1,4,.250,2,2,1.000,2,7,9,2,2,0,5,2,17
murrala01,32:00,4,11,.364,2,4,.500,5,6,.833,1,1,2,2,6,1,1,2,15
wrighlo02,22:00,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,1,2,0
tayloma01,13:00,3,5,.600,0,0,,1,2,.500,1,2,3,0,1,0,0,1,7
richapo01,9:00,0,3,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,0,0
robinja02,3:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0
Team Totals,240,37,82,.451,10,24,.417,15,21,.714,9,24,33,19,16,1,11,19,99
