Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robingl01,39:00,10,23,.435,0,0,,9,9,1.000,2,1,3,4,0,1,2,4,29
brandte01,37:00,8,14,.571,1,2,.500,5,5,1.000,0,3,3,12,1,0,2,4,22
allenra02,35:00,6,14,.429,2,6,.333,3,3,1.000,3,1,4,3,1,0,1,5,17
hillty01,34:00,5,7,.714,0,0,,2,4,.500,3,5,8,2,1,0,1,6,12
johnser02,33:00,2,7,.286,0,0,,0,1,.000,5,5,10,1,4,4,3,3,4
gilliar01,22:00,4,6,.667,0,0,,1,2,.500,2,3,5,1,1,0,0,4,9
currymi01,15:00,1,2,.500,0,0,,6,6,1.000,0,1,1,3,1,0,1,2,8
perryel01,12:00,2,2,1.000,0,0,,4,4,1.000,0,1,1,1,1,1,1,0,8
piercri01,10:00,3,5,.600,0,0,,3,3,1.000,0,0,0,1,1,0,1,0,9
langan01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,41,81,.506,3,8,.375,33,37,.892,15,20,35,28,11,6,12,29,118
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
garneke01,37:00,11,17,.647,0,0,,4,4,1.000,5,7,12,7,3,1,1,3,26
mitchsa01,37:00,3,12,.250,0,1,.000,11,15,.733,1,3,4,3,1,0,1,5,17
marbust01,36:00,4,16,.250,0,6,.000,6,12,.500,1,0,1,7,1,0,3,4,14
westdo01,26:00,3,5,.600,0,0,,2,2,1.000,1,1,2,2,0,2,0,3,8
roberst01,12:00,1,3,.333,0,0,,0,0,,0,6,6,0,0,2,1,1,2
portete01,30:00,8,10,.800,3,4,.750,3,3,1.000,1,1,2,7,1,0,3,3,22
hammoto01,24:00,2,3,.667,0,0,,5,5,1.000,1,3,4,0,1,0,0,4,9
parksch02,23:00,4,9,.444,0,0,,0,0,,0,2,2,1,0,1,2,3,8
jordare01,14:00,1,3,.333,0,0,,2,2,1.000,4,1,5,2,0,0,2,1,4
wheatde01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,37,78,.474,3,11,.273,33,43,.767,14,24,38,29,7,6,13,27,110
