Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellisla01,41:00,7,16,.438,1,1,1.000,3,4,.750,4,9,13,4,0,1,1,0,18
fortsda01,35:00,5,11,.455,0,0,,3,4,.750,3,4,7,2,0,0,3,4,13
goldwan01,34:00,4,10,.400,1,1,1.000,5,5,1.000,0,3,3,0,1,0,1,5,14
alexaco01,32:00,5,11,.455,2,6,.333,2,2,1.000,0,2,2,5,2,0,0,3,14
garrede01,30:00,2,6,.333,0,0,,2,2,1.000,0,3,3,1,0,0,0,0,6
newmajo01,30:00,5,12,.417,0,1,.000,6,8,.750,1,1,2,2,0,1,1,4,16
jacksbo01,17:00,2,6,.333,1,2,.500,0,0,,1,0,1,5,4,0,0,3,5
stithbr01,11:00,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,4
battito01,7:00,0,1,.000,0,0,,0,0,,1,2,3,0,1,0,0,2,0
wolfjo01,3:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,32,77,.416,5,11,.455,21,25,.840,10,24,34,20,8,2,6,22,90
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stricro02,45:00,6,16,.375,0,1,.000,8,13,.615,1,3,4,10,0,0,3,0,20
webbech01,43:00,9,15,.600,0,2,.000,8,9,.889,6,4,10,3,1,0,5,2,26
cheanca01,33:00,5,9,.556,0,2,.000,0,2,.000,2,2,4,4,0,0,2,5,10
howarju01,32:00,3,9,.333,0,0,,2,4,.500,2,5,7,2,2,0,3,4,8
daviste01,20:00,1,1,1.000,0,0,,0,0,,2,4,6,1,0,1,1,2,2
wallabe01,20:00,1,1,1.000,0,0,,1,2,.500,0,5,5,0,0,3,0,1,3
murratr01,17:00,4,7,.571,1,2,.500,0,0,,0,1,1,1,0,0,1,4,9
eacklle01,12:00,1,4,.250,0,0,,2,2,1.000,0,1,1,0,0,0,1,3,4
whitnch01,9:00,3,5,.600,0,0,,1,2,.500,0,0,0,0,0,0,0,0,7
grantha01,9:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,33,67,.493,1,7,.143,22,34,.647,13,25,38,21,3,4,16,22,89
