Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardaan01,45:00,6,19,.316,1,5,.200,7,8,.875,1,5,6,3,1,0,3,4,20
seikaro01,39:00,9,19,.474,0,1,.000,16,18,.889,4,9,13,2,2,1,0,4,34
grantho01,30:00,1,3,.333,0,0,,0,2,.000,1,4,5,1,0,2,2,4,2
anderni01,30:00,0,8,.000,0,0,,1,4,.250,3,2,5,0,1,0,1,2,1
pricema01,27:00,3,8,.375,0,3,.000,1,3,.333,0,1,1,1,0,0,1,0,7
outlabo01,23:00,0,1,.000,0,1,.000,1,2,.500,2,2,4,0,1,1,2,4,1
armstda01,21:00,2,5,.400,0,1,.000,0,0,,0,0,0,1,0,0,1,0,4
stronde01,17:00,3,7,.429,0,0,,4,5,.800,1,2,3,0,1,0,0,1,10
wilkige01,5:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2
evansbr01,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,2,0
Team Totals,240,25,73,.342,1,11,.091,30,42,.714,12,26,38,9,6,4,11,23,81
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jordami01,41:00,11,25,.440,0,3,.000,7,9,.778,4,13,17,4,0,0,0,2,29
harpero01,32:00,4,6,.667,0,1,.000,1,4,.250,0,2,2,2,0,2,1,2,9
longllu01,22:00,3,11,.273,0,0,,1,2,.500,1,3,4,2,1,0,2,6,7
caffeja01,19:00,1,4,.250,0,0,,3,4,.750,3,0,3,1,1,0,1,2,5
brownra02,13:00,3,5,.600,0,0,,0,0,,0,1,1,3,0,0,0,3,6
kerrst01,35:00,3,6,.500,1,2,.500,0,0,,0,1,1,5,0,0,0,1,7
rodmade01,24:00,0,1,.000,0,1,.000,0,0,,3,4,7,4,0,0,4,3,0
kukocto01,22:00,6,8,.750,0,0,,2,2,1.000,0,3,3,2,0,0,1,3,14
kleinjo01,12:00,3,5,.600,0,0,,0,0,,1,0,1,2,0,0,0,4,6
burresc01,11:00,2,6,.333,0,0,,2,2,1.000,4,1,5,0,0,0,1,1,6
buechju01,9:00,2,2,1.000,0,0,,1,2,.500,0,1,1,2,1,1,1,1,5
Team Totals,240,38,79,.481,1,7,.143,17,25,.680,16,29,45,27,3,3,11,28,94
