Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
threase01,42:00,6,12,.500,0,1,.000,5,5,1.000,1,5,6,4,0,0,6,5,17
worthja01,36:00,8,12,.667,1,1,1.000,2,2,1.000,1,2,3,7,1,0,2,1,19
divacvl01,34:00,3,6,.500,0,1,.000,3,4,.750,0,4,4,4,2,1,5,4,9
perkisa01,28:00,2,9,.222,0,1,.000,7,7,1.000,3,6,9,1,5,1,0,2,11
smithto02,17:00,3,5,.600,0,0,,0,0,,0,2,2,2,2,0,2,5,6
peelean01,27:00,5,13,.385,1,2,.500,5,6,.833,2,2,4,2,1,0,3,3,16
greenac01,24:00,3,6,.500,0,1,.000,6,9,.667,1,3,4,0,0,0,0,1,12
campbel01,19:00,0,4,.000,0,0,,0,0,,3,3,6,0,2,1,3,5,0
edwarja01,13:00,4,6,.667,0,0,,0,0,,0,3,3,0,0,0,2,0,8
Team Totals,240,34,73,.466,2,7,.286,28,33,.848,11,30,41,20,13,3,23,26,98
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
drexlcl01,36:00,6,14,.429,1,3,.333,6,6,1.000,2,3,5,1,1,0,4,4,19
portete01,32:00,4,13,.308,1,5,.200,1,1,1.000,2,2,4,3,0,0,3,3,10
willibu01,28:00,2,5,.400,0,0,,1,2,.500,2,2,4,2,1,1,2,4,5
duckwke01,24:00,4,8,.500,0,0,,1,2,.500,1,6,7,1,0,0,2,3,9
kerseje01,24:00,2,8,.250,0,0,,1,2,.500,3,2,5,3,1,1,1,3,5
robincl02,33:00,7,13,.538,1,1,1.000,7,8,.875,0,3,3,3,1,1,1,4,22
stricro02,29:00,5,8,.625,0,1,.000,1,2,.500,1,0,1,2,2,1,3,2,11
eliema01,18:00,2,5,.400,0,1,.000,3,4,.750,0,5,5,0,0,0,1,3,7
bryanma01,10:00,1,2,.500,0,0,,0,0,,2,2,4,1,3,0,0,0,2
murratr01,6:00,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,2,0
Team Totals,240,33,78,.423,3,13,.231,21,27,.778,13,26,39,16,9,4,19,28,90
