Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mannida01,41:00,12,23,.522,0,0,,5,6,.833,5,2,7,6,3,4,2,4,29
jacksma01,41:00,13,21,.619,0,2,.000,0,0,,1,2,3,10,3,0,1,2,26
harpero01,39:00,7,13,.538,0,1,.000,4,6,.667,4,8,12,5,2,0,2,4,18
roberst01,17:00,4,8,.500,0,0,,2,2,1.000,2,3,5,3,0,1,1,6,10
woodsra01,8:00,0,2,.000,0,0,,2,2,1.000,0,0,0,3,2,0,0,2,2
normake01,37:00,9,15,.600,0,0,,2,4,.500,4,9,13,4,1,1,2,1,20
grantga01,26:00,4,10,.400,0,1,.000,2,2,1.000,2,3,5,6,1,0,2,0,10
vaughlo01,17:00,5,9,.556,0,0,,0,0,,0,3,3,1,1,0,1,2,10
willijo02,13:00,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
jacksja01,1:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
Team Totals,240,54,104,.519,0,4,.000,17,22,.773,19,31,50,38,13,6,11,23,125
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hornaje01,40:00,13,23,.565,1,5,.200,9,9,1.000,3,4,7,4,1,0,4,4,36
hawkihe01,38:00,9,17,.529,2,5,.400,7,10,.700,0,6,6,6,1,0,2,2,27
dawkijo01,32:00,2,7,.286,0,1,.000,2,2,1.000,2,1,3,9,1,0,4,1,6
langan01,27:00,1,1,1.000,0,0,,3,4,.750,1,2,3,0,0,3,2,5,5
weathcl01,14:00,2,7,.286,0,0,,0,0,,0,2,2,0,0,1,2,1,4
anderro01,25:00,5,14,.357,0,2,.000,5,5,1.000,1,0,1,1,1,0,0,2,15
perryti01,22:00,4,10,.400,0,1,.000,2,2,1.000,2,3,5,2,0,2,2,0,10
shackch01,21:00,1,2,.500,0,0,,1,2,.500,2,7,9,1,0,2,0,2,3
grantgr01,16:00,1,2,.500,0,0,,0,0,,1,2,3,9,1,0,3,1,2
gilliar01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
payneke01,2:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,39,85,.459,3,14,.214,29,34,.853,12,27,39,33,5,8,19,19,110
