Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hornaje01,41:00,6,15,.400,1,6,.167,0,0,,1,2,3,9,1,0,2,1,13
hawkihe01,40:00,13,22,.591,2,3,.667,5,5,1.000,1,3,4,4,4,0,0,3,33
langan01,37:00,2,4,.500,0,1,.000,2,2,1.000,0,5,5,2,0,5,0,5,6
perryti01,36:00,7,12,.583,0,1,.000,0,2,.000,1,10,11,2,1,1,1,3,14
weathcl01,34:00,4,12,.333,0,0,,4,4,1.000,2,4,6,2,0,2,5,1,12
dawkijo01,25:00,5,11,.455,2,4,.500,2,2,1.000,1,2,3,1,0,0,3,2,14
gilliar01,17:00,2,6,.333,0,0,,2,2,1.000,1,4,5,1,0,0,1,0,6
bolma01,10:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0
Team Totals,240,39,82,.476,5,15,.333,15,17,.882,7,32,39,21,6,8,13,16,98
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,45:00,7,18,.389,0,0,,5,12,.417,2,11,13,6,3,4,2,4,19
ellisda01,37:00,9,13,.692,4,7,.571,2,2,1.000,1,7,8,1,0,1,0,2,24
johnsav01,28:00,4,9,.444,0,0,,2,2,1.000,1,1,2,8,1,0,0,2,10
elliose01,26:00,6,14,.429,0,1,.000,1,2,.500,0,3,3,2,1,0,1,0,13
smithla01,12:00,0,1,.000,0,0,,0,0,,2,4,6,0,0,1,0,1,0
reidjr01,34:00,7,12,.583,0,0,,1,2,.500,4,4,8,5,1,0,3,2,15
delnevi01,23:00,4,7,.571,0,0,,0,0,,0,1,1,6,0,0,0,2,8
anderwi01,15:00,3,6,.500,0,0,,0,0,,0,3,3,1,0,0,0,1,6
daniell01,14:00,4,12,.333,0,2,.000,0,0,,5,0,5,1,1,0,1,0,8
woodda01,6:00,0,2,.000,0,0,,0,0,,1,1,2,1,1,0,0,0,0
Team Totals,240,44,94,.468,4,10,.400,11,20,.550,16,35,51,31,8,6,7,14,103
