Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,40:00,8,16,.500,0,2,.000,2,2,1.000,0,1,1,3,1,0,3,2,18
thomais01,39:00,3,12,.250,1,4,.250,5,8,.625,0,2,2,13,1,2,7,5,12
woolror01,32:00,10,15,.667,0,1,.000,3,3,1.000,3,7,10,1,1,1,4,3,23
laimbbi01,30:00,1,6,.167,0,0,,1,2,.500,0,4,4,2,2,2,1,6,3
rodmade01,18:00,3,4,.750,0,1,.000,0,0,,3,8,11,0,1,0,0,2,6
millste01,22:00,5,10,.500,0,0,,3,3,1.000,2,5,7,0,0,2,3,4,13
aguirma01,17:00,1,3,.333,0,1,.000,1,2,.500,1,0,1,1,0,0,1,2,3
randama01,14:00,3,3,1.000,0,0,,0,0,,1,1,2,0,0,0,2,4,6
rulanje01,10:00,1,3,.333,0,0,,0,2,.000,4,1,5,1,0,0,0,2,2
glassge01,9:00,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,1,1,0,0
youngda01,7:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,3,0,0
morriis01,2:00,2,2,1.000,0,0,,1,1,1.000,0,0,0,1,0,0,0,0,5
Team Totals,240,37,78,.474,1,10,.100,16,23,.696,14,30,44,23,6,8,25,30,91
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
blaylmo01,39:00,7,15,.467,2,6,.333,6,8,.750,0,5,5,8,5,0,4,2,22
wilkido01,34:00,10,21,.476,1,2,.500,5,8,.625,4,4,8,5,2,1,2,2,26
augmost01,34:00,6,12,.500,0,0,,1,3,.333,0,1,1,1,2,0,0,2,13
willike02,34:00,2,8,.250,0,1,.000,4,4,1.000,2,6,8,2,2,1,3,4,8
koncajo01,14:00,0,0,,0,0,,0,0,,2,2,4,1,1,1,0,4,0
keefead01,32:00,7,9,.778,0,0,,2,2,1.000,2,4,6,1,2,0,2,3,16
ferredu01,27:00,3,15,.200,0,0,,4,6,.667,3,2,5,3,0,0,1,4,10
grahapa01,13:00,1,3,.333,0,0,,4,4,1.000,1,2,3,3,1,0,0,1,6
hensost01,9:00,1,1,1.000,0,0,,1,1,1.000,1,0,1,1,1,0,1,2,3
fostegr01,2:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
stivral01,2:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,39,87,.448,3,9,.333,27,36,.750,15,26,41,25,16,3,13,24,108
