Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
longgr01,42:00,10,14,.714,0,1,.000,0,0,,2,7,9,1,0,1,0,4,20
colesbi01,42:00,8,14,.571,1,1,1.000,2,2,1.000,1,2,3,12,1,0,0,0,19
edwarke01,41:00,6,12,.500,0,0,,10,11,.909,0,3,3,6,4,0,4,3,22
ricegl01,41:00,4,13,.308,0,3,.000,6,7,.857,0,5,5,4,0,0,2,2,14
seikaro01,24:00,3,11,.273,0,0,,1,2,.500,0,5,5,0,0,0,2,2,7
geigema01,16:00,2,4,.500,0,0,,3,7,.429,2,1,3,1,0,0,1,6,7
burtowi01,14:00,2,3,.667,0,0,,0,0,,1,3,4,0,2,2,1,0,4
sallejo01,12:00,1,2,.500,0,0,,3,4,.750,0,1,1,1,0,0,1,2,5
shawbr01,6:00,1,3,.333,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,3
askinke01,2:00,1,1,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3
Team Totals,240,38,77,.494,3,7,.429,25,33,.758,7,28,35,25,7,3,12,19,104
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
lewisre01,37:00,11,20,.550,0,0,,0,0,,2,3,5,3,0,0,1,3,22
brownde01,36:00,5,11,.455,0,2,.000,1,2,.500,0,3,3,11,3,1,2,1,11
mcdanxa01,32:00,4,4,1.000,0,0,,0,0,,0,6,6,2,1,2,2,6,8
foxri01,27:00,4,12,.333,2,3,.667,4,4,1.000,1,2,3,5,2,0,1,2,14
parisro01,23:00,7,12,.583,0,0,,2,4,.500,3,10,13,0,0,2,1,2,16
mchalke01,24:00,6,11,.545,0,0,,2,2,1.000,2,0,2,0,0,1,2,1,14
douglsh01,22:00,3,7,.429,0,0,,0,0,,2,0,2,9,0,0,1,2,6
gamblke01,20:00,6,9,.667,4,4,1.000,2,2,1.000,0,3,3,1,0,0,1,4,18
kleinjo01,16:00,1,2,.500,0,0,,0,0,,2,2,4,0,0,1,1,1,2
abdelal01,1:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
webbma01,1:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
kofoeba01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,47,88,.534,6,9,.667,14,18,.778,12,29,41,31,6,7,12,22,114
