Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,40:00,4,14,.286,0,5,.000,0,2,.000,0,5,5,6,0,1,2,4,8
causwdu01,35:00,10,14,.714,0,0,,0,0,,4,5,9,1,1,0,1,2,20
simmoli01,35:00,7,17,.412,0,0,,5,6,.833,4,6,10,7,2,1,1,0,19
brownra02,35:00,5,13,.385,0,1,.000,1,2,.500,2,2,4,3,2,0,0,4,11
tisdawa01,33:00,7,12,.583,0,0,,3,5,.600,0,6,6,2,1,0,2,3,17
williwa02,28:00,5,12,.417,2,3,.667,2,2,1.000,3,1,4,6,0,0,2,3,14
lesji01,23:00,5,6,.833,4,5,.800,0,0,,0,0,0,3,1,1,1,2,14
chilcpe01,7:00,2,3,.667,0,0,,0,0,,0,2,2,1,1,1,0,0,4
askewvi01,1:00,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2
conloma01,1:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
bonnean01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
kimbrst01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,45,92,.489,6,14,.429,13,19,.684,13,28,41,30,8,4,9,18,109
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,39:00,13,20,.650,0,0,,8,9,.889,3,7,10,2,1,7,0,4,34
horryro01,35:00,9,12,.750,0,1,.000,5,8,.625,2,6,8,0,1,4,4,2,23
smithke01,32:00,2,8,.250,0,2,.000,4,4,1.000,1,3,4,16,1,2,2,1,8
herreca01,31:00,5,8,.625,0,0,,0,0,,3,5,8,2,1,0,2,1,10
maxweve01,8:00,1,3,.333,1,2,.500,0,0,,0,0,0,1,0,0,0,1,3
bullama01,26:00,4,8,.500,2,4,.500,3,4,.750,0,5,5,2,0,0,1,2,13
floydsl01,26:00,6,11,.545,1,3,.333,0,0,,0,0,0,2,1,0,1,3,13
brooksc01,22:00,3,8,.375,0,2,.000,0,0,,0,2,2,7,0,1,0,1,6
winchke01,15:00,3,5,.600,0,0,,0,0,,1,1,2,1,1,0,1,1,6
rollitr01,6:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,2,0
Team Totals,240,46,83,.554,4,14,.286,20,25,.800,10,30,40,34,6,14,12,18,116
