Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barklch01,41:00,5,16,.313,1,4,.250,7,9,.778,2,9,11,4,2,0,2,0,18
majerda01,40:00,8,18,.444,3,9,.333,3,5,.600,2,2,4,2,4,0,3,2,22
knighne01,28:00,3,10,.300,0,0,,0,0,,3,0,3,5,2,0,2,3,6
cebalce01,20:00,4,7,.571,0,0,,3,5,.600,3,3,6,1,1,0,4,2,11
westma01,13:00,1,1,1.000,0,0,,1,2,.500,0,1,1,1,1,1,0,3,3
aingeda01,37:00,6,10,.600,4,6,.667,0,0,,2,5,7,9,0,0,4,3,16
chambto01,26:00,11,20,.550,0,0,,5,8,.625,4,1,5,2,2,1,1,4,27
milleol01,19:00,2,3,.667,0,0,,1,2,.500,1,5,6,4,1,0,1,5,5
johnsfr01,16:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,1,3,0
Team Totals,240,40,87,.460,8,19,.421,20,31,.645,17,28,45,28,13,2,18,25,108
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
onealsh01,38:00,10,18,.556,0,0,,6,10,.600,6,11,17,0,2,4,5,3,26
scottde01,37:00,7,17,.412,1,4,.250,2,2,1.000,0,4,4,2,1,1,3,4,17
anderni01,36:00,6,14,.429,0,1,.000,4,4,1.000,1,5,6,7,2,2,2,4,16
skilesc01,36:00,5,9,.556,0,2,.000,3,4,.750,0,2,2,12,0,0,4,3,13
turneje01,20:00,3,5,.600,0,0,,0,0,,0,1,1,0,0,0,1,5,6
tolbeto01,25:00,2,5,.400,0,0,,3,4,.750,3,4,7,1,1,0,0,4,7
royaldo01,21:00,3,4,.750,0,0,,4,5,.800,1,3,4,0,2,2,2,3,10
bowiean01,15:00,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,1,1,0
greenli01,12:00,5,6,.833,0,0,,2,4,.500,0,0,0,5,0,0,0,1,12
Team Totals,240,41,79,.519,1,7,.143,24,33,.727,11,32,43,28,8,9,18,28,107
