Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
barklch01,42:00,15,23,.652,1,4,.250,8,10,.800,2,8,10,3,2,0,7,4,39
majerda01,41:00,3,7,.429,0,4,.000,14,15,.933,1,1,2,5,1,0,1,3,20
cebalce01,24:00,8,10,.800,0,0,,2,2,1.000,1,4,5,2,0,0,0,2,18
knighne01,21:00,1,6,.167,0,0,,0,0,,2,1,3,4,0,0,2,2,2
westma01,15:00,2,5,.400,0,0,,1,4,.250,0,2,2,0,0,0,0,3,5
aingeda01,32:00,7,12,.583,4,7,.571,5,6,.833,2,2,4,5,0,0,0,1,23
milleol01,28:00,1,2,.500,0,0,,0,0,,3,6,9,5,0,4,0,4,2
chambto01,24:00,4,8,.500,0,0,,1,2,.500,1,2,3,1,1,0,2,4,9
johnsfr01,13:00,2,5,.400,0,0,,0,0,,1,0,1,1,0,0,1,1,4
Team Totals,240,43,78,.551,5,15,.333,31,39,.795,13,26,39,26,4,4,13,24,122
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
longgr01,40:00,3,11,.273,0,1,.000,3,4,.750,2,4,6,6,0,0,1,5,9
colesbi01,36:00,8,11,.727,2,4,.500,5,5,1.000,1,0,1,7,1,0,0,3,23
seikaro01,35:00,9,16,.563,0,0,,7,9,.778,3,10,13,0,0,1,3,3,25
ricegl01,29:00,10,18,.556,2,4,.500,0,1,.000,1,2,3,2,0,0,0,5,22
edwarke01,19:00,2,5,.400,0,0,,2,2,1.000,0,1,1,1,1,0,1,0,6
burtowi01,28:00,5,9,.556,2,3,.667,6,10,.600,0,2,2,2,0,3,2,4,18
sallejo01,23:00,3,5,.600,0,0,,0,0,,3,1,4,5,0,2,0,5,6
shawbr01,22:00,2,6,.333,1,3,.333,0,0,,0,2,2,3,0,0,2,4,5
minerha01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2
geigema01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,2
askinke01,1:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,44,84,.524,7,16,.438,23,31,.742,10,22,32,26,2,6,11,32,118
