Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
lohaubr01,36:00,8,17,.471,1,7,.143,0,0,,2,6,8,2,0,2,4,3,17
brickfr01,31:00,8,14,.571,0,0,,2,2,1.000,2,4,6,4,2,1,1,3,18
murdoer01,30:00,8,16,.500,1,3,.333,4,4,1.000,3,1,4,8,1,0,1,4,21
edwarbl01,28:00,8,15,.533,2,3,.667,2,3,.667,1,2,3,1,4,0,3,5,20
aventan01,19:00,0,7,.000,0,0,,2,2,1.000,2,3,5,1,1,1,1,2,2
barryjo01,30:00,4,5,.800,0,0,,0,0,,1,1,2,3,0,0,0,4,8
roberfr01,28:00,6,9,.667,1,2,.500,4,4,1.000,2,1,3,2,3,0,2,2,17
maybele01,21:00,1,6,.167,0,2,.000,2,2,1.000,2,0,2,7,2,0,0,0,4
schayda01,17:00,2,7,.286,0,0,,0,0,,0,3,3,2,1,0,0,3,4
Team Totals,240,45,96,.469,5,17,.294,16,17,.941,15,21,36,30,14,4,12,26,111
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
weathcl01,41:00,7,13,.538,0,0,,3,4,.750,2,2,4,2,1,0,7,2,17
hawkihe01,38:00,8,15,.533,3,4,.750,7,8,.875,0,7,7,4,0,0,1,2,26
perryti01,38:00,4,8,.500,0,1,.000,8,10,.800,3,6,9,4,1,2,1,0,16
hornaje01,35:00,9,16,.563,0,2,.000,4,5,.800,2,5,7,2,1,0,2,2,22
langan01,23:00,3,5,.600,0,0,,0,1,.000,1,1,2,2,0,2,1,5,6
dawkijo01,16:00,2,6,.333,1,1,1.000,4,4,1.000,0,2,2,1,1,0,2,0,9
grantgr01,15:00,4,5,.800,2,2,1.000,2,2,1.000,0,0,0,1,0,0,3,0,12
bolma01,15:00,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,4,1,0,2
shackch01,13:00,1,2,.500,0,0,,0,0,,1,6,7,0,0,1,0,3,2
gilliar01,6:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,2,0,2
Team Totals,240,40,74,.541,6,11,.545,28,34,.824,10,31,41,17,4,9,20,14,114
