Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,44:00,8,18,.444,2,7,.286,1,2,.500,3,4,7,5,0,0,0,3,19
richapo01,43:00,7,16,.438,0,2,.000,2,2,1.000,3,2,5,10,1,1,0,1,16
davisda01,25:00,2,3,.667,0,0,,3,6,.500,4,2,6,1,2,2,0,3,7
smitsri01,22:00,5,16,.313,0,0,,3,4,.750,2,2,4,0,0,0,4,3,13
sealyma01,7:00,1,3,.333,0,0,,0,0,,2,0,2,3,1,0,2,2,2
schrede01,44:00,11,21,.524,0,0,,9,11,.818,2,10,12,4,1,0,0,5,31
mccloge01,37:00,6,13,.462,3,8,.375,2,2,1.000,0,1,1,4,2,0,0,5,17
mitchsa01,22:00,5,7,.714,1,1,1.000,3,4,.750,1,3,4,2,0,0,0,2,14
flemive01,16:00,3,4,.750,0,0,,2,2,1.000,2,0,2,2,0,0,2,0,8
thompla01,5:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,265,48,103,.466,6,18,.333,25,33,.758,19,25,44,31,7,3,8,25,127
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hawkihe01,45:00,8,14,.571,3,4,.750,9,10,.900,1,12,13,10,2,1,1,5,28
hornaje01,44:00,7,16,.438,1,4,.250,5,5,1.000,0,1,1,8,3,0,1,2,20
weathcl01,34:00,7,9,.778,0,0,,1,2,.500,1,2,3,3,0,2,2,6,15
bolma01,22:00,1,1,1.000,0,0,,0,0,,1,0,1,0,1,3,2,3,2
gilliar01,12:00,3,6,.500,0,0,,3,6,.500,2,0,2,2,0,0,1,1,9
perryti01,38:00,9,15,.600,1,2,.500,1,3,.333,0,7,7,5,1,2,2,3,20
anderro01,29:00,7,13,.538,0,1,.000,3,3,1.000,2,2,4,3,0,0,1,0,17
langan01,23:00,4,5,.800,0,0,,2,2,1.000,1,6,7,1,0,1,3,4,10
dawkijo01,14:00,2,5,.400,0,1,.000,0,0,,0,3,3,2,0,0,2,0,4
grantgr01,4:00,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,1,0
Team Totals,265,48,84,.571,5,12,.417,24,31,.774,8,33,41,36,7,9,16,25,125
