Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
worthja01,41:00,10,20,.500,0,1,.000,4,4,1.000,0,3,3,2,2,0,0,1,24
divacvl01,40:00,7,15,.467,0,2,.000,3,7,.429,2,10,12,3,2,1,0,4,17
greenac01,40:00,5,10,.500,0,1,.000,1,2,.500,3,5,8,3,4,0,2,3,11
scottby01,36:00,4,10,.400,0,2,.000,9,11,.818,0,3,3,5,0,0,0,2,17
threase01,33:00,4,7,.571,0,0,,1,2,.500,0,4,4,5,4,0,2,5,9
benjabe01,16:00,3,5,.600,0,0,,0,4,.000,1,3,4,0,1,0,1,2,6
peelean01,12:00,1,4,.250,1,2,.500,0,0,,1,0,1,0,0,0,3,0,3
campbel01,8:00,0,2,.000,0,0,,2,2,1.000,0,0,0,0,1,1,1,1,2
coopedu01,8:00,0,2,.000,0,0,,0,0,,2,0,2,2,1,0,1,1,0
chrisdo01,6:00,1,1,1.000,0,0,,1,2,.500,0,1,1,1,0,0,1,0,3
Team Totals,240,35,76,.461,1,8,.125,21,34,.618,9,29,38,21,15,2,11,19,92
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,45:00,13,24,.542,0,1,.000,0,0,,4,9,13,3,2,1,5,3,26
elliose01,42:00,6,14,.429,0,0,,5,5,1.000,1,6,7,4,0,0,7,2,17
reidjr01,30:00,1,4,.250,0,0,,4,6,.667,1,7,8,0,1,1,2,4,6
ellisda01,30:00,2,7,.286,0,2,.000,0,0,,1,3,4,1,1,0,1,1,4
johnsav01,28:00,5,9,.556,0,0,,0,0,,0,1,1,6,0,0,5,2,10
daniell01,22:00,6,12,.500,0,1,.000,0,0,,4,2,6,0,2,0,0,3,12
carran01,18:00,2,5,.400,0,0,,3,5,.600,2,5,7,0,0,1,1,6,7
smithla01,12:00,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,2,3,0
delnevi01,8:00,2,4,.500,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,1,5
anderwi01,5:00,0,1,.000,0,1,.000,0,0,,0,1,1,3,0,0,0,3,0
Team Totals,240,37,81,.457,0,6,.000,13,17,.765,13,37,50,18,6,3,23,28,87
