Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jordami01,44:00,16,35,.457,0,2,.000,10,11,.909,5,6,11,3,4,2,4,3,42
grantho01,43:00,6,13,.462,0,0,,1,3,.333,3,3,6,1,1,3,3,3,13
pippesc01,41:00,5,17,.294,0,2,.000,3,5,.600,4,5,9,6,4,0,4,2,13
cartwbi01,21:00,2,4,.500,0,0,,0,0,,2,5,7,1,0,0,0,2,4
paxsojo01,16:00,2,5,.400,1,3,.333,0,0,,0,3,3,0,0,0,0,1,5
armstbj01,29:00,4,10,.400,0,3,.000,2,2,1.000,1,1,2,3,0,0,1,4,10
willisc01,26:00,1,4,.250,0,0,,2,2,1.000,2,4,6,2,3,1,0,4,4
kingst01,11:00,3,4,.750,0,0,,0,0,,1,0,1,1,0,0,0,1,6
tucketr01,9:00,1,4,.250,0,3,.000,0,0,,0,0,0,1,0,0,0,0,2
Team Totals,240,40,96,.417,1,13,.077,18,23,.783,18,27,45,18,12,6,12,20,99
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellisda01,41:00,8,18,.444,2,5,.400,2,3,.667,1,1,2,2,3,0,1,1,20
robinda01,39:00,9,16,.563,0,0,,6,6,1.000,2,11,13,3,0,5,3,3,24
elliose01,39:00,4,7,.571,0,0,,6,8,.750,0,3,3,2,0,0,5,5,14
johnsav01,38:00,4,9,.444,0,0,,3,3,1.000,1,2,3,15,1,0,1,2,11
carran01,24:00,4,7,.571,0,0,,0,0,,1,6,7,1,0,1,1,4,8
reidjr01,28:00,6,13,.462,0,0,,2,2,1.000,0,7,7,0,2,1,3,4,14
daniell01,17:00,4,7,.571,0,1,.000,0,0,,2,6,8,1,1,0,2,1,8
delnevi01,7:00,2,2,1.000,0,0,,0,0,,0,1,1,2,0,0,0,0,4
smithla01,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,1,0
woodda01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,41,79,.519,2,6,.333,19,22,.864,7,38,45,26,7,7,18,22,103
