Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
seikaro01,44:00,12,18,.667,0,0,,5,7,.714,2,7,9,2,2,3,7,3,29
colesbi01,42:00,1,8,.125,1,4,.250,0,0,,0,2,2,12,0,0,2,3,3
ricegl01,39:00,4,13,.308,1,3,.333,5,6,.833,0,4,4,5,0,0,2,2,14
sallejo01,36:00,5,8,.625,0,0,,1,2,.500,4,3,7,1,1,4,1,4,11
burtowi01,25:00,4,9,.444,0,1,.000,2,2,1.000,0,4,4,2,0,1,1,2,10
edwarke01,31:00,9,17,.529,0,1,.000,0,0,,1,3,4,4,2,0,4,3,18
askinke01,16:00,1,3,.333,0,1,.000,0,0,,3,0,3,0,0,0,0,2,2
kesslal01,7:00,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1
Team Totals,240,36,77,.468,2,10,.200,14,19,.737,10,23,33,26,5,8,17,20,88
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,45:00,10,18,.556,3,5,.600,6,6,1.000,1,0,1,4,1,0,2,1,29
thomais01,43:00,7,14,.500,0,3,.000,0,3,.000,1,1,2,10,1,0,3,3,14
woolror01,37:00,7,12,.583,0,0,,3,4,.750,3,2,5,1,1,1,2,1,17
aguirma01,35:00,5,10,.500,1,2,.500,0,0,,1,7,8,2,1,0,0,2,11
polynol01,31:00,6,12,.500,0,0,,1,2,.500,3,8,11,1,0,3,3,4,13
rodmade01,16:00,1,2,.500,0,1,.000,0,0,,1,3,4,2,0,0,4,1,2
laimbbi01,14:00,2,3,.667,0,0,,0,0,,0,4,4,1,1,0,0,5,4
millste01,11:00,1,4,.250,0,0,,3,4,.750,0,0,0,0,0,0,1,3,5
walkeda01,8:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,1,0
Team Totals,240,39,76,.513,4,11,.364,13,19,.684,10,25,35,21,5,4,17,21,95
