Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
longgr01,44:00,8,14,.571,0,0,,3,4,.750,2,11,13,7,2,1,0,3,19
sallejo01,43:00,4,13,.308,0,0,,6,6,1.000,4,4,8,1,1,3,3,5,14
ricegl01,40:00,8,16,.500,0,4,.000,2,2,1.000,1,9,10,3,1,1,4,3,18
shawbr01,23:00,2,7,.286,0,0,,0,0,,2,1,3,2,0,0,0,1,4
smithst01,17:00,4,9,.444,1,3,.333,0,0,,0,3,3,3,1,0,0,4,9
colesbi01,31:00,6,6,1.000,1,1,1.000,4,5,.800,0,0,0,7,2,1,2,2,17
minerha01,25:00,5,9,.556,0,0,,6,6,1.000,1,3,4,3,1,0,4,4,16
askinke01,12:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,2
geigema01,5:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,1,2
Team Totals,240,39,77,.506,2,8,.250,21,23,.913,10,32,42,26,8,7,14,25,101
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
westdo01,44:00,7,16,.438,0,1,.000,5,7,.714,3,3,6,3,2,1,2,5,19
persoch01,39:00,7,12,.583,6,6,1.000,0,0,,0,1,1,5,1,0,3,2,20
laettch01,34:00,5,10,.500,0,0,,8,8,1.000,1,7,8,1,0,2,6,6,18
willimi02,33:00,3,9,.333,0,2,.000,8,9,.889,0,2,2,9,1,0,2,4,14
longllu01,27:00,2,10,.200,0,0,,0,0,,4,5,9,1,1,3,2,1,4
mccanbo01,27:00,4,8,.500,0,0,,0,1,.000,0,3,3,1,1,1,1,3,8
smithch03,16:00,1,2,.500,0,0,,1,2,.500,0,1,1,3,0,0,0,0,3
baileth01,15:00,1,5,.200,0,0,,2,2,1.000,2,2,4,0,0,0,0,0,4
blankla01,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,30,73,.411,6,10,.600,24,29,.828,10,24,34,23,6,7,16,21,90
