Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
liberma01,39:00,5,16,.313,3,5,.600,3,8,.375,1,4,5,3,0,1,0,2,16
mutomdi01,34:00,5,10,.500,0,0,,5,7,.714,6,11,17,1,2,3,4,4,15
abdulma02,34:00,4,14,.286,1,2,.500,2,2,1.000,1,6,7,3,2,0,4,0,11
ellisla01,33:00,7,10,.700,0,0,,2,5,.400,3,5,8,0,1,1,2,2,16
willire01,27:00,5,10,.500,0,2,.000,3,3,1.000,3,4,7,2,1,3,2,6,13
hammoto01,26:00,5,10,.500,0,0,,2,4,.500,2,1,3,0,0,0,3,3,12
packro01,22:00,1,4,.250,0,0,,4,4,1.000,0,2,2,6,2,0,1,2,6
stithbr01,16:00,1,3,.333,0,0,,1,2,.500,1,2,3,1,0,0,2,3,3
plummga01,8:00,2,5,.400,0,0,,0,0,,1,1,2,0,0,0,2,0,4
hastisc01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,35,83,.422,4,9,.444,22,35,.629,18,36,54,16,8,8,20,22,96
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mckeyde01,38:00,7,10,.700,0,1,.000,2,2,1.000,3,5,8,3,0,3,6,4,16
mcmilna01,36:00,4,11,.364,0,1,.000,2,2,1.000,2,1,3,7,1,0,1,4,10
paytoga01,34:00,6,17,.353,0,1,.000,3,4,.750,1,4,5,4,2,0,2,4,15
kempsh01,32:00,6,17,.353,0,0,,4,7,.571,4,6,10,3,1,2,0,6,16
piercri01,29:00,3,11,.273,0,1,.000,1,1,1.000,0,3,3,3,3,0,1,2,7
cagemi01,26:00,2,5,.400,0,0,,0,0,,4,5,9,1,1,0,1,1,4
johnsed03,22:00,9,21,.429,0,1,.000,4,4,1.000,4,3,7,2,0,0,4,3,22
askewvi01,16:00,1,3,.333,0,0,,0,1,.000,1,4,5,4,1,1,1,1,2
barroda01,7:00,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,38,98,.388,0,6,.000,16,21,.762,19,31,50,28,9,6,16,25,92
