Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
chambto01,41:00,10,24,.417,2,3,.667,7,7,1.000,2,5,7,2,0,0,4,0,29
hornaje01,41:00,7,13,.538,0,1,.000,0,1,.000,1,4,5,4,2,0,0,4,14
johnske02,40:00,8,20,.400,0,0,,4,4,1.000,1,1,2,11,1,0,2,1,20
westma01,37:00,4,9,.444,0,0,,2,4,.500,3,9,12,1,0,1,1,3,10
rambiku01,21:00,0,2,.000,0,0,,5,6,.833,3,6,9,0,1,0,1,1,5
majerda01,29:00,5,8,.625,0,0,,1,2,.500,2,5,7,1,1,0,2,0,11
johnsed03,16:00,3,11,.273,0,3,.000,1,2,.500,0,1,1,0,0,0,2,4,7
battlke01,8:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
langan01,6:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,0,0,2
mcgeemi01,1:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,92,.413,2,8,.250,20,26,.769,12,35,47,19,5,2,12,14,98
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willibu01,40:00,6,8,.750,0,0,,4,5,.800,2,6,8,4,1,0,1,2,16
portete01,38:00,6,14,.429,2,4,.500,0,0,,0,1,1,9,1,0,1,1,14
drexlcl01,34:00,10,18,.556,0,1,.000,0,0,,3,7,10,4,2,3,2,0,20
kerseje01,34:00,8,18,.444,0,0,,3,3,1.000,5,6,11,2,1,0,0,4,19
duckwke01,28:00,6,14,.429,0,0,,0,0,,1,5,6,1,0,1,4,3,12
petrodr01,19:00,5,11,.455,1,1,1.000,0,2,.000,1,3,4,2,1,0,1,3,11
robincl02,17:00,2,7,.286,0,0,,2,2,1.000,0,2,2,1,1,0,2,2,6
coopewa01,15:00,1,1,1.000,0,0,,0,0,,0,4,4,0,0,0,0,2,2
youngda01,10:00,0,2,.000,0,1,.000,0,0,,1,1,2,1,1,1,1,1,0
bryanma01,5:00,0,3,.000,0,0,,0,0,,1,0,1,0,0,0,1,1,0
Team Totals,240,44,96,.458,3,7,.429,9,12,.750,14,35,49,24,8,5,13,19,100
