Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stoudam01,42:00,15,25,.600,0,1,.000,14,15,.933,7,9,16,5,1,2,3,5,44,-4
johnsjo02,41:00,8,17,.471,4,8,.500,4,6,.667,0,3,3,4,1,1,0,2,24,-3
mariosh01,40:00,7,17,.412,1,5,.200,0,0,,1,9,10,2,1,3,1,1,15,-6
richaqu01,35:00,4,13,.308,2,7,.286,0,0,,2,5,7,3,1,1,1,4,10,-6
nashst01,33:00,4,12,.333,2,5,.400,1,1,1.000,2,1,3,12,4,1,6,3,11,+3
jacksji01,19:00,3,8,.375,2,4,.500,0,0,,0,1,1,1,1,0,1,2,8,-7
huntest01,15:00,1,2,.500,0,0,,2,2,1.000,1,1,2,0,0,2,0,0,4,-6
barbole01,15:00,1,3,.333,1,2,.500,0,0,,0,3,3,3,0,0,1,1,3,-11
Team Totals,240,43,97,.443,12,32,.375,21,24,.875,13,32,45,30,9,10,13,18,119,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
richaja01,40:00,11,23,.478,3,5,.600,3,3,1.000,1,6,7,3,1,1,2,1,28,+24
davisba01,40:00,6,19,.316,0,8,.000,3,5,.600,3,6,9,15,0,0,5,4,15,+1
dunlemi02,37:00,11,18,.611,5,9,.556,1,2,.500,2,5,7,3,1,0,0,3,28,+15
foylead01,35:00,4,7,.571,0,0,,0,2,.000,11,6,17,5,2,5,1,2,8,+6
murphtr01,28:00,3,15,.200,2,3,.667,0,0,,5,2,7,1,2,0,1,0,8,-7
pietrmi01,27:00,9,11,.818,6,6,1.000,4,5,.800,0,2,2,3,0,0,2,2,28,0
fishede01,17:00,2,8,.250,1,3,.333,0,0,,1,4,5,1,0,0,1,1,5,-3
cabarza01,11:00,2,2,1.000,1,1,1.000,2,2,1.000,0,2,2,1,0,0,2,3,7,-1
biedran01,5:00,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,1,0,+5
Team Totals,240,48,105,.457,18,35,.514,13,19,.684,24,33,57,32,6,6,15,17,127,
