Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,48:00,18,36,.500,6,12,.500,14,15,.933,2,8,10,5,2,0,4,0,56,-7
goodedr01,42:00,10,16,.625,0,1,.000,4,5,.800,4,6,10,2,0,0,0,3,24,-2
ilgauzy01,41:00,4,15,.267,0,0,,2,3,.667,3,5,8,1,1,1,0,5,10,0
snower01,40:00,0,4,.000,0,0,,0,0,,0,1,1,6,1,1,1,4,0,+1
newblir01,29:00,3,6,.500,1,1,1.000,0,0,,1,2,3,0,1,0,1,2,7,-11
harrilu01,12:00,0,3,.000,0,0,,0,0,,0,1,1,1,1,0,0,0,0,-1
welscji01,8:00,0,1,.000,0,0,,1,2,.500,1,0,1,1,0,0,2,0,1,-8
traylro01,7:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-7
pavloal01,7:00,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,2,0,+5
varejan01,6:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-5
Team Totals,240,35,81,.432,7,14,.500,21,25,.840,11,27,38,17,6,2,8,21,98,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roseja01,43:00,12,23,.522,2,5,.400,4,4,1.000,1,6,7,3,3,0,3,0,30,+3
boshch01,39:00,1,7,.143,0,0,,9,10,.900,1,6,7,3,0,1,1,2,11,+8
petermo01,33:00,3,9,.333,1,5,.200,2,2,1.000,2,3,5,0,1,0,3,0,9,+1
alstora01,32:00,5,11,.455,3,4,.750,3,4,.750,1,4,5,4,1,0,0,3,16,-1
woodslo01,20:00,2,2,1.000,0,0,,1,3,.333,1,1,2,0,0,3,0,3,5,+10
marshdo01,30:00,9,15,.600,5,10,.500,1,2,.500,4,6,10,1,0,1,1,2,24,+1
bonnema01,16:00,2,5,.400,1,2,.500,0,0,,2,2,4,0,0,0,0,1,5,+11
palacmi01,16:00,2,4,.500,0,0,,1,3,.333,1,0,1,3,0,0,2,1,5,+8
sowpa01,11:00,0,2,.000,0,0,,0,0,,1,1,2,0,0,1,0,4,0,-6
Team Totals,240,36,78,.462,12,26,.462,21,28,.750,14,29,43,14,5,6,10,16,105,
