Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
francst01,40:00,11,26,.423,0,1,.000,14,14,1.000,2,6,8,8,1,0,1,3,36,+2
battito01,37:00,6,8,.750,0,0,,4,5,.800,7,8,15,0,1,1,0,3,16,+13
moblecu01,36:00,6,18,.333,3,7,.429,0,0,,1,1,2,0,1,0,3,2,15,-10
augmost01,34:00,4,9,.444,0,0,,5,5,1.000,1,3,4,0,1,0,3,5,13,+14
howardw01,32:00,4,5,.800,0,0,,0,1,.000,2,5,7,0,0,2,1,1,8,-3
turkohe01,24:00,6,9,.667,1,3,.333,1,2,.500,1,3,4,3,0,0,1,2,14,+6
garripa01,17:00,2,5,.400,1,2,.500,0,0,,0,1,1,0,0,0,0,2,5,+5
nelsoja01,10:00,2,4,.500,0,0,,0,0,,1,1,2,2,0,0,1,1,4,+2
kasunma01,10:00,1,4,.250,0,0,,0,0,,0,0,0,0,1,0,1,2,2,-9
Team Totals,240,42,88,.477,5,13,.385,24,27,.889,15,28,43,13,5,3,11,21,113,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dunlemi02,41:00,8,14,.571,2,3,.667,4,5,.800,0,4,4,4,4,0,1,1,22,+10
murphtr01,38:00,2,12,.167,1,3,.333,5,6,.833,4,11,15,1,1,0,5,2,10,+1
richaja01,33:00,10,17,.588,3,5,.600,4,6,.667,2,3,5,2,0,3,1,4,27,+7
claxtsp01,32:00,8,12,.667,0,0,,3,5,.600,0,4,4,5,0,1,2,1,19,+6
robincl02,30:00,4,7,.571,1,3,.333,2,2,1.000,1,3,4,4,0,1,1,3,11,+1
foylead01,17:00,3,4,.750,0,0,,0,0,,0,3,3,0,0,1,0,3,6,-3
pietrmi01,17:00,2,5,.400,1,3,.333,1,2,.500,0,0,0,1,0,0,2,3,6,-18
fishede01,16:00,3,6,.500,0,0,,0,0,,0,1,1,3,0,0,2,4,6,-10
cheanca01,13:00,1,3,.333,0,0,,0,0,,2,0,2,2,0,0,0,1,2,-6
najered01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
Team Totals,240,41,80,.513,8,17,.471,19,26,.731,9,29,38,22,5,6,14,23,109,
