Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
reddmi01,42:00,9,21,.429,1,2,.500,0,0,,1,2,3,3,0,1,1,0,19,-9
willima01,39:00,5,11,.455,0,0,,0,0,,2,3,5,9,1,0,3,4,10,+2
vanhoke01,33:00,6,16,.375,0,1,.000,2,4,.500,4,6,10,1,1,0,5,4,14,-7
gadzuda01,22:00,4,8,.500,0,0,,3,5,.600,2,4,6,0,0,2,1,3,11,-9
smithjo02,21:00,2,8,.250,0,0,,3,4,.750,5,3,8,0,1,0,1,2,7,-8
pachuza01,26:00,4,10,.400,0,0,,3,5,.600,2,4,6,2,0,1,0,4,11,+10
masonde01,21:00,4,10,.400,0,0,,0,1,.000,1,7,8,0,1,0,1,1,8,+8
kukocto01,21:00,2,6,.333,1,3,.333,0,0,,0,4,4,1,0,1,1,1,5,+5
stricer01,15:00,3,7,.429,0,1,.000,1,1,1.000,0,4,4,2,2,0,4,5,7,+3
Team Totals,240,39,97,.402,2,7,.286,12,20,.600,17,37,54,18,6,5,17,24,92,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
francst01,40:00,11,23,.478,0,2,.000,4,5,.800,1,8,9,7,1,0,2,4,26,+6
howardw01,38:00,6,11,.545,0,0,,0,6,.000,3,7,10,2,3,4,1,3,12,-3
hillgr01,33:00,10,21,.476,0,1,.000,0,0,,0,4,4,2,1,1,4,0,20,+7
moblecu01,33:00,4,12,.333,1,6,.167,3,3,1.000,0,1,1,2,1,0,2,2,12,-1
catoke01,26:00,3,6,.500,0,0,,0,0,,2,5,7,2,0,3,0,4,6,-2
battito01,21:00,2,3,.667,0,0,,2,4,.500,0,5,5,0,0,2,1,3,6,+1
turkohe01,19:00,2,7,.286,0,1,.000,0,0,,1,2,3,4,1,0,1,2,4,+1
garripa01,11:00,3,6,.500,1,3,.333,0,0,,0,2,2,1,0,0,1,1,7,+4
augmost01,11:00,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-3
nelsoja01,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-5
Team Totals,240,41,92,.446,2,13,.154,9,18,.500,8,36,44,20,7,10,13,22,93,
