Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
allenra02,42:00,7,16,.438,2,5,.400,5,6,.833,0,1,1,6,2,0,1,3,21,-20
lewisra02,38:00,4,13,.308,0,6,.000,4,4,1.000,2,3,5,2,0,0,3,2,12,-26
ridnolu01,29:00,1,5,.200,1,3,.333,0,0,,1,0,1,5,3,0,0,3,3,-9
evansre01,22:00,3,7,.429,0,0,,0,0,,3,5,8,0,1,0,3,0,6,-4
jamesje01,9:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-1
daniean01,29:00,4,9,.444,1,4,.250,7,8,.875,0,0,0,5,2,0,1,2,16,-8
radmavl01,25:00,0,8,.000,0,2,.000,4,4,1.000,2,3,5,1,0,0,2,1,4,-11
collini01,21:00,4,10,.400,0,1,.000,0,0,,0,4,4,0,0,2,2,2,8,-1
fortsda01,13:00,2,5,.400,0,0,,2,2,1.000,2,2,4,0,1,0,1,6,6,-12
wilkida02,8:00,2,3,.667,1,2,.500,0,1,.000,0,0,0,0,2,0,0,3,5,+1
cleavma01,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-2
swiftro01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
Team Totals,240,28,78,.359,5,23,.217,22,25,.880,10,19,29,20,11,2,14,24,83,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,42:00,6,12,.500,0,2,.000,5,6,.833,1,9,10,7,2,3,3,1,17,+20
paytoga01,35:00,5,10,.500,0,2,.000,2,5,.400,2,3,5,7,3,0,5,1,12,+17
blounma01,31:00,4,8,.500,0,0,,4,5,.800,0,4,4,1,0,2,4,3,12,+12
welscji01,26:00,4,6,.667,0,0,,4,6,.667,2,6,8,2,1,0,2,3,12,+17
lafrera01,24:00,5,7,.714,1,1,1.000,0,0,,1,5,6,2,2,2,0,2,11,-1
davisri01,29:00,10,14,.714,4,5,.800,1,2,.500,0,1,1,3,2,0,4,4,25,+13
mccarwa01,16:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,3,0,-1
jeffeal01,15:00,1,3,.333,0,0,,5,6,.833,2,1,3,0,0,1,2,3,7,+11
banksma01,14:00,0,2,.000,0,0,,2,2,1.000,0,2,2,2,0,0,0,1,2,+6
allento01,6:00,1,2,.500,0,0,,0,1,.000,0,1,1,0,0,0,0,1,2,-1
perkike01,2:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,0,2,+2
Team Totals,240,37,65,.569,5,10,.500,23,33,.697,9,34,43,24,10,8,21,22,102,
