Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
randoza01,37:00,11,21,.524,0,0,,2,5,.400,4,3,7,1,0,5,3,2,24,+3
anderde01,37:00,7,12,.583,3,4,.750,2,2,1.000,0,2,2,4,2,0,2,4,19,+10
ratlith01,32:00,2,5,.400,0,0,,2,3,.667,1,4,5,0,1,0,1,6,6,-6
stoudda01,31:00,3,12,.250,2,6,.333,0,0,,1,1,2,3,1,0,2,2,8,-7
abdursh01,27:00,4,8,.500,0,0,,8,8,1.000,3,5,8,2,0,1,0,2,16,+7
vanexni01,30:00,4,9,.444,3,6,.500,4,4,1.000,0,4,4,2,1,0,3,3,15,+19
milesda01,20:00,4,9,.444,0,0,,1,2,.500,2,3,5,2,0,0,1,2,9,+11
patteru01,17:00,1,3,.333,0,1,.000,0,0,,2,3,5,1,0,0,2,3,2,+13
przybjo01,9:00,0,0,,0,0,,0,0,,2,1,3,1,0,0,0,3,0,+10
Team Totals,240,36,79,.456,8,17,.471,19,24,.792,15,26,41,16,5,6,14,27,99,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,40:00,5,13,.385,0,0,,9,11,.818,3,0,3,9,4,3,3,4,19,-3
onealsh01,37:00,5,8,.625,0,0,,7,13,.538,9,4,13,0,1,4,1,3,17,0
jonesed02,36:00,5,10,.500,2,4,.500,0,0,,1,4,5,2,0,1,3,5,12,+1
hasleud01,36:00,3,17,.176,0,1,.000,2,2,1.000,2,6,8,2,2,1,2,4,8,-1
butlera01,9:00,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,-5
andersh01,29:00,7,9,.778,2,4,.500,1,2,.500,0,2,2,1,3,0,1,1,17,-10
jonesda01,22:00,0,4,.000,0,4,.000,0,0,,0,1,1,0,1,0,1,0,0,-20
laettch01,12:00,2,4,.500,0,0,,1,2,.500,0,1,1,0,0,0,1,0,5,-9
doleami01,10:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-7
doolike01,4:00,2,2,1.000,0,0,,1,2,.500,0,0,0,1,0,0,0,0,5,0
persowe01,4:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
zhizhwa01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,31,74,.419,4,14,.286,21,32,.656,15,21,36,15,11,9,13,20,87,
