Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
harrial01,44:00,6,13,.462,0,2,.000,5,7,.714,1,7,8,2,2,0,4,4,17,-19
walkean02,36:00,6,15,.400,2,6,.333,1,4,.250,2,5,7,4,0,0,5,5,15,-19
diawbo01,26:00,5,10,.500,0,1,.000,3,4,.750,2,2,4,3,1,0,1,4,13,-12
anderke01,20:00,1,3,.333,0,0,,3,4,.750,1,1,2,2,0,0,1,3,5,-7
willike02,16:00,0,3,.000,0,0,,0,0,,0,0,0,1,1,0,0,4,0,-19
delkto01,30:00,3,8,.375,1,3,.333,6,7,.857,0,0,0,0,0,0,0,1,13,-18
smithjo03,22:00,3,7,.429,0,0,,3,3,1.000,2,3,5,1,0,1,2,3,9,0
collija02,17:00,1,3,.333,0,1,.000,2,2,1.000,1,2,3,0,0,1,2,2,4,-1
childjo01,15:00,3,4,.750,0,0,,2,2,1.000,1,1,2,2,1,1,0,1,8,+2
drobnpr01,14:00,1,3,.333,0,0,,2,2,1.000,1,1,2,0,0,0,0,2,4,-12
Team Totals,240,29,69,.420,3,13,.231,27,35,.771,11,22,33,15,5,3,15,29,88,
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jefferi01,39:00,5,11,.455,0,2,.000,4,7,.571,1,6,7,7,0,0,3,3,14,+23
willier01,30:00,7,8,.875,3,3,1.000,4,6,.667,0,1,1,1,1,0,3,1,21,+19
besttr01,26:00,5,9,.556,0,0,,4,4,1.000,0,2,2,3,1,0,1,3,14,+15
collija04,23:00,2,3,.667,0,0,,1,2,.500,1,2,3,0,0,1,1,3,5,+20
mournal01,19:00,1,4,.250,0,0,,4,7,.571,1,6,7,3,1,1,0,1,6,+13
buforro01,22:00,7,11,.636,1,1,1.000,3,3,1.000,1,3,4,2,0,0,0,1,18,+6
scalabr01,22:00,2,4,.500,1,1,1.000,0,0,,0,2,2,5,1,0,0,3,5,+8
vaughja01,22:00,1,4,.250,0,0,,1,2,.500,0,2,2,2,0,0,0,3,3,+6
krstine01,20:00,5,9,.556,0,0,,5,6,.833,2,4,6,0,1,1,0,5,15,+5
smithja01,8:00,0,0,,0,0,,4,4,1.000,0,1,1,0,0,0,2,1,4,-5
storeaw01,5:00,1,4,.250,0,0,,0,0,,1,0,1,0,0,0,0,1,2,-6
williaa01,4:00,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,2,+1
Team Totals,240,37,68,.544,5,7,.714,30,41,.732,7,30,37,24,5,3,10,26,109,
