Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
arenagi01,47:00,7,22,.318,1,7,.143,10,13,.769,0,2,2,6,1,0,2,2,25,-9
hughela01,40:00,11,20,.550,1,4,.250,3,6,.500,4,5,9,1,2,0,5,2,26,+7
jeffrja01,40:00,3,7,.429,0,0,,7,9,.778,6,10,16,2,1,1,1,3,13,+8
jamisan01,36:00,6,13,.462,0,3,.000,2,2,1.000,0,2,2,3,1,0,2,3,14,+11
haywobr01,31:00,3,7,.429,0,0,,1,4,.250,4,8,12,1,1,1,0,3,7,+4
thomaet01,17:00,2,2,1.000,0,0,,1,2,.500,1,0,1,0,0,0,1,1,5,-5
brownkw01,15:00,1,4,.250,0,0,,0,0,,2,3,5,0,1,0,2,1,2,-11
blakest01,12:00,2,5,.400,2,3,.667,3,5,.600,1,0,1,0,0,0,1,3,9,-15
profila01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
ruffimi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,35,81,.432,4,17,.235,27,41,.659,18,30,48,13,7,2,14,18,101,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,38:00,7,15,.467,4,7,.571,2,3,.667,0,3,3,5,2,0,1,4,20,-3
lafrera01,34:00,8,14,.571,3,5,.600,0,0,,3,2,5,1,0,3,0,4,19,-4
paytoga01,33:00,2,7,.286,0,2,.000,1,2,.500,1,5,6,5,0,0,2,3,5,-1
walkean02,30:00,5,12,.417,0,1,.000,1,2,.500,3,9,12,0,2,1,2,2,11,+6
westde01,14:00,0,4,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,1,0,-2
davisri01,34:00,4,14,.286,1,4,.250,3,3,1.000,3,2,5,6,2,0,4,3,12,+4
jeffeal01,17:00,6,12,.500,0,0,,0,0,,4,4,8,1,0,1,1,5,12,+7
banksma01,15:00,4,7,.571,0,1,.000,1,2,.500,3,1,4,4,2,0,0,2,9,+5
blounma01,14:00,2,4,.500,0,0,,1,2,.500,0,2,2,1,0,0,2,5,5,-4
allento01,11:00,4,6,.667,1,1,1.000,3,3,1.000,0,2,2,1,1,1,0,0,12,+12
Team Totals,240,42,95,.442,9,23,.391,12,17,.706,17,31,48,25,10,6,12,29,105,
