Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
finlemi01,43:00,5,15,.333,1,3,.333,2,3,.667,1,6,7,4,0,0,0,2,13,-5
nowitdi01,40:00,9,21,.429,2,3,.667,12,14,.857,1,6,7,4,2,0,1,2,32,-7
howarjo01,29:00,2,6,.333,0,0,,0,0,,1,0,1,0,1,1,2,5,4,+10
dampier01,27:00,5,9,.556,0,0,,2,2,1.000,5,9,14,1,1,0,1,4,12,+10
terryja01,21:00,2,4,.500,0,0,,1,2,.500,0,0,0,3,1,0,2,2,5,-8
stackje01,35:00,9,17,.529,1,4,.250,2,4,.500,0,2,2,0,0,0,1,3,21,+6
hendeal01,20:00,2,4,.500,0,0,,1,4,.250,3,9,12,1,3,1,2,1,5,-4
harride01,13:00,0,2,.000,0,0,,0,0,,2,0,2,1,0,0,2,2,0,-3
bradlsh01,7:00,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,2,2,-5
armstda01,5:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,+1
Team Totals,240,35,80,.438,4,10,.400,20,29,.690,14,34,48,15,8,2,12,24,94,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealje01,38:00,9,24,.375,0,0,,5,5,1.000,1,8,9,2,0,0,2,5,23,+5
croshau01,36:00,3,7,.429,1,4,.250,7,8,.875,2,4,6,2,0,0,2,2,14,+9
millere01,32:00,4,11,.364,1,6,.167,0,2,.000,1,4,5,3,2,1,0,1,9,+5
johnsan02,31:00,7,7,1.000,3,3,1.000,4,5,.800,2,2,4,3,1,0,2,4,21,+3
jonesja02,31:00,1,7,.143,1,5,.200,2,2,1.000,2,4,6,2,3,2,4,3,5,0
jonesfr01,34:00,3,12,.250,2,4,.500,6,6,1.000,0,6,6,5,1,0,1,1,14,-5
pollasc01,17:00,1,1,1.000,0,0,,0,0,,1,0,1,0,1,0,0,4,2,-7
gilled01,16:00,3,4,.750,1,2,.500,0,0,,1,3,4,0,1,0,1,1,7,-2
harrida01,5:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
Team Totals,240,31,74,.419,9,24,.375,24,28,.857,10,32,42,17,9,3,12,21,95,
