Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
patteru01,37:00,8,15,.533,0,0,,1,4,.250,3,4,7,1,3,2,3,3,17,-4
stoudda01,36:00,10,23,.435,3,11,.273,0,1,.000,1,3,4,11,3,0,2,4,23,+3
vanexni01,35:00,6,13,.462,5,10,.500,2,2,1.000,0,3,3,3,0,0,2,1,19,+2
przybjo01,23:00,1,2,.500,0,0,,2,4,.500,3,7,10,0,0,1,1,3,4,-5
randoza01,16:00,4,10,.400,0,0,,4,4,1.000,1,3,4,1,0,0,0,0,12,0
ratlith01,25:00,2,3,.667,0,0,,2,2,1.000,1,4,5,0,0,3,2,5,6,+1
thomaja02,20:00,3,4,.750,0,0,,0,0,,3,4,7,1,0,0,0,2,6,-13
anderde01,13:00,0,3,.000,0,1,.000,4,4,1.000,1,0,1,1,0,0,1,1,4,-15
outlatr01,12:00,2,3,.667,0,0,,0,0,,1,0,1,0,0,1,1,0,4,+2
frahmri01,12:00,1,2,.500,1,2,.500,0,0,,0,3,3,2,0,0,1,0,3,+7
telfase01,11:00,0,3,.000,0,0,,2,2,1.000,1,1,2,1,0,0,1,5,2,+2
Team Totals,240,37,81,.457,9,24,.375,17,23,.739,15,32,47,21,6,7,14,24,100,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hughela01,42:00,10,20,.500,1,3,.333,5,7,.714,0,5,5,9,6,0,3,3,26,+10
arenagi01,38:00,11,16,.688,4,8,.500,0,3,.000,1,3,4,5,2,0,0,5,26,+3
haywobr01,35:00,5,6,.833,0,0,,3,6,.500,5,4,9,0,0,3,0,3,13,-1
jamisan01,33:00,4,17,.235,0,4,.000,3,5,.600,2,4,6,1,0,1,3,1,11,-5
jeffrja01,25:00,3,7,.429,0,1,.000,0,2,.000,3,5,8,2,2,0,1,0,6,+5
hayesja01,27:00,2,5,.400,1,1,1.000,0,0,,2,1,3,2,0,0,0,1,5,-3
dixonju01,17:00,4,6,.667,0,1,.000,1,2,.500,0,2,2,2,0,0,0,2,9,-4
thomaet01,13:00,2,6,.333,0,0,,0,3,.000,2,2,4,0,0,1,1,2,4,+4
ruffimi01,10:00,1,3,.333,0,0,,2,2,1.000,2,1,3,0,0,0,1,3,4,+11
Team Totals,240,42,86,.488,6,18,.333,14,30,.467,17,27,44,21,10,5,9,20,104,
