Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,38:29,5,15,.333,1,2,.500,2,3,.667,1,5,6,3,4,0,4,1,13,+4
griffbl01,36:54,9,15,.600,0,0,,3,4,.750,4,10,14,1,0,1,3,5,21,+1
foyera01,32:14,3,12,.250,0,4,.000,0,0,,0,4,4,4,1,2,2,2,6,-8
butleca01,31:09,3,9,.333,0,4,.000,0,0,,0,0,0,0,0,1,0,4,6,+8
jordade01,20:24,2,3,.667,0,0,,1,2,.500,3,4,7,0,1,4,3,4,5,0
willima01,34:55,5,15,.333,1,7,.143,6,8,.750,2,4,6,2,0,2,2,0,17,+8
martike01,29:00,3,8,.375,0,0,,0,2,.000,2,4,6,1,1,0,0,4,6,+5
evansre01,9:51,0,0,,0,0,,0,0,,1,2,3,0,1,0,0,2,0,0
gomesry01,7:04,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-3
Team Totals,240,30,78,.385,2,17,.118,12,19,.632,14,33,47,11,8,10,14,22,74,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallage01,42:53,2,7,.286,0,1,.000,3,4,.750,0,3,3,4,0,0,0,3,7,-4
batumni01,38:45,8,16,.500,2,4,.500,1,2,.500,2,4,6,0,0,1,2,2,19,-6
matthwe02,34:23,6,13,.462,2,5,.400,2,4,.500,3,2,5,0,2,0,2,3,16,-6
feltora01,24:03,0,7,.000,0,1,.000,0,0,,1,1,2,2,1,0,5,0,0,+3
cambyma01,21:58,1,3,.333,0,0,,0,1,.000,1,5,6,4,0,1,2,5,2,+7
crawfja01,29:45,7,18,.389,2,3,.667,3,3,1.000,0,1,1,3,2,1,3,1,19,-4
thomaku01,26:02,1,4,.250,0,0,,0,0,,0,6,6,0,0,2,1,2,2,-10
smithcr01,14:03,1,2,.500,0,0,,2,4,.500,1,2,3,0,1,0,1,0,4,+3
williel01,8:08,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,1,2,+2
Team Totals,240,27,71,.380,6,14,.429,11,18,.611,8,27,35,13,6,5,16,17,71,
