Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jenkich01,48:00,12,22,.545,0,0,,0,0,,0,6,6,9,0,0,3,3,24,+5
thompkl01,42:38,8,21,.381,0,6,.000,1,1,1.000,1,3,4,3,1,2,3,1,17,+8
jefferi01,25:05,4,8,.500,2,3,.667,0,0,,1,5,6,0,1,1,0,0,10,-14
tylerje01,22:17,4,12,.333,0,0,,0,1,.000,3,3,6,0,1,1,0,1,8,-18
gladnmi01,11:42,0,3,.000,0,0,,0,0,,1,2,3,0,0,0,1,5,0,-13
rushbr01,34:07,8,17,.471,3,7,.429,0,0,,0,9,9,2,0,1,0,1,19,+16
mcguido01,31:53,4,5,.800,0,0,,4,6,.667,3,4,7,4,1,1,1,1,12,+22
mooremi01,24:18,1,4,.250,0,0,,1,2,.500,2,2,4,0,2,1,1,5,3,+19
Team Totals,240,41,92,.446,5,16,.313,6,10,.600,11,34,45,18,6,7,9,17,93,
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bareajo01,48:00,5,18,.278,2,9,.222,2,2,1.000,0,2,2,12,1,0,3,1,14,-5
webstma02,38:01,7,14,.500,4,9,.444,0,0,,0,5,5,1,0,0,1,2,18,+1
pekovni01,36:34,7,13,.538,0,0,,5,5,1.000,3,13,16,2,0,1,3,2,19,+5
randoan01,34:03,3,10,.300,0,0,,8,8,1.000,2,5,7,0,0,5,4,3,14,+6
johnswe01,22:26,1,2,.500,1,2,.500,2,2,1.000,0,1,1,1,0,1,0,2,5,+10
beaslmi01,25:35,3,11,.273,0,3,.000,2,2,1.000,2,7,9,1,0,2,1,2,8,-15
tollian01,13:57,1,4,.250,0,2,.000,0,0,,1,1,2,1,0,1,0,0,2,-11
willide02,11:26,1,5,.200,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,4,-10
ellinwa01,9:59,2,5,.400,0,1,.000,0,0,,0,3,3,0,0,0,0,1,4,-6
Team Totals,240,30,82,.366,7,26,.269,21,21,1.000,9,37,46,18,1,10,12,13,88,
