Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gortama01,27:50,3,10,.300,0,0,,2,4,.500,2,8,10,0,0,1,3,2,8,-20
nashst01,24:42,2,7,.286,0,0,,1,3,.333,0,2,2,7,0,0,1,0,5,-14
hillgr01,23:01,5,13,.385,1,2,.500,1,2,.500,0,1,1,0,1,0,1,2,12,-18
morrima02,18:34,1,4,.250,1,2,.500,0,0,,2,2,4,1,0,1,1,3,3,-16
pricero01,13:10,0,2,.000,0,0,,0,0,,0,0,0,0,3,0,3,2,0,-7
fryech01,27:29,2,8,.250,1,4,.250,0,0,,0,7,7,2,1,1,0,4,5,-21
telfase01,23:11,4,11,.364,1,2,.500,1,2,.500,0,3,3,1,1,0,4,2,10,-24
dudleja01,23:09,4,5,.800,0,0,,0,0,,1,2,3,2,0,0,1,2,8,-27
warriha01,22:07,3,6,.500,0,0,,3,4,.750,2,5,7,3,0,0,3,0,9,-19
childjo01,15:30,2,4,.500,0,1,.000,0,0,,0,2,2,2,0,1,0,1,4,-5
brownsh01,15:26,3,6,.500,0,2,.000,1,1,1.000,0,1,1,0,2,0,4,0,7,-17
reddmi01,5:51,0,2,.000,0,0,,0,2,.000,0,1,1,0,1,0,0,0,0,-2
Team Totals,240,29,78,.372,4,13,.308,9,18,.500,7,34,41,18,9,4,21,18,71,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
aldrila01,32:32,10,16,.625,0,0,,3,5,.600,2,5,7,3,0,1,0,0,23,+30
matthwe02,29:18,6,13,.462,4,7,.571,0,0,,0,4,4,4,0,1,1,0,16,+30
wallage01,27:46,6,11,.545,1,4,.250,4,4,1.000,0,1,1,0,3,1,0,2,17,+29
cambyma01,23:40,0,4,.000,0,0,,0,0,,2,18,20,3,2,2,1,2,0,+21
feltora01,22:37,2,7,.286,0,1,.000,0,0,,1,1,2,3,3,0,4,3,4,+17
batumni01,26:33,4,11,.364,1,5,.200,5,6,.833,4,1,5,1,1,0,3,0,14,+16
crawfja01,25:08,4,7,.571,1,2,.500,0,0,,0,1,1,10,1,0,1,1,9,+21
thomaku01,18:23,3,6,.500,0,0,,2,2,1.000,0,9,9,1,1,0,1,3,8,+15
smithcr01,12:00,2,3,.667,0,0,,1,1,1.000,3,1,4,2,3,0,2,2,5,+5
williel01,8:38,4,8,.500,0,1,.000,0,0,,1,1,2,0,0,1,0,0,8,0
johnsch03,5:57,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,0,2,+2
babbilu01,3:44,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+2
smithno01,3:44,0,1,.000,0,0,,1,1,1.000,0,2,2,0,0,0,1,2,1,+2
Team Totals,240,43,91,.473,7,20,.350,16,19,.842,13,45,58,28,14,6,14,15,109,
