Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,30:16,13,17,.765,3,5,.600,1,1,1.000,1,1,2,4,0,0,2,0,30,+18
smithjo03,28:31,3,7,.429,0,1,.000,1,2,.500,2,4,6,2,1,2,4,2,7,+15
teaguje01,26:52,5,11,.455,0,1,.000,0,0,,1,2,3,5,2,0,1,2,10,+9
pachuza01,26:23,5,6,.833,0,0,,0,0,,0,6,6,0,0,0,1,0,10,+13
willima02,21:39,4,11,.364,2,4,.500,0,0,,2,2,4,3,1,1,0,2,10,+10
johnsiv01,21:31,2,6,.333,0,0,,1,2,.500,2,4,6,2,0,1,2,3,5,+7
mcgratr01,21:13,5,7,.714,1,2,.500,4,4,1.000,0,4,4,1,1,1,4,1,15,+15
radmavl01,19:29,0,1,.000,0,0,,0,0,,1,4,5,1,2,1,1,4,0,+8
greenwi01,17:50,2,4,.500,1,2,.500,2,2,1.000,0,1,1,1,1,0,0,1,7,+8
hinriki01,16:10,1,6,.167,0,2,.000,0,0,,0,2,2,2,0,0,0,0,2,+16
stackje01,5:08,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2,-2
pargoja01,4:59,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-2
Team Totals,240,41,80,.513,7,18,.389,11,13,.846,9,31,40,21,8,6,15,16,100,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
derozde01,33:58,3,9,.333,0,1,.000,3,4,.750,0,4,4,2,1,0,4,2,9,-14
caldejo01,31:39,3,4,.750,0,0,,0,0,,1,1,2,9,0,0,3,1,6,-21
johnsja01,27:27,4,13,.308,0,2,.000,1,2,.500,1,7,8,3,1,0,2,0,9,-12
bayleje01,25:54,4,11,.364,2,5,.400,4,4,1.000,0,0,0,2,1,0,1,0,14,-23
johnsam01,13:42,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,1,2,-14
davised01,25:58,4,6,.667,0,0,,3,3,1.000,6,5,11,0,1,1,2,3,11,-12
kleizli01,20:33,2,9,.222,1,4,.250,2,2,1.000,0,1,1,2,1,0,0,1,7,-11
barbole01,16:59,2,8,.250,0,4,.000,0,0,,0,3,3,0,0,0,3,3,4,-11
forbega01,16:26,2,6,.333,0,1,.000,6,6,1.000,0,2,2,1,1,0,1,3,10,-7
butlera01,13:17,2,5,.400,1,3,.333,0,2,.000,0,0,0,0,0,0,1,1,5,+3
grayaa01,9:08,0,0,,0,0,,0,0,,1,4,5,1,0,0,1,1,0,+5
cartean01,4:59,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+2
Team Totals,240,27,73,.370,4,20,.200,19,23,.826,9,29,38,21,7,1,18,16,77,
