Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,40:10,8,21,.381,3,7,.429,3,5,.600,1,7,8,4,2,0,1,3,22,-6
garneke01,37:57,5,16,.313,0,0,,2,2,1.000,1,13,14,4,0,0,3,4,12,-15
rondora01,37:19,4,8,.500,0,1,.000,2,2,1.000,1,3,4,12,1,0,4,2,10,-1
bassbr01,33:57,6,12,.500,0,0,,3,4,.750,2,3,5,0,3,1,0,2,15,+4
bradlav01,26:41,4,8,.500,1,1,1.000,0,0,,1,0,1,1,1,0,3,5,9,-10
allenra02,31:09,5,10,.500,1,4,.250,3,3,1.000,0,2,2,1,1,0,1,3,14,-1
holliry01,12:51,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,2,2,0
stiemgr01,11:07,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,3,2,-3
pavloal01,6:39,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
doolike01,2:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-4
Team Totals,240,33,77,.429,5,13,.385,15,18,.833,7,29,36,22,8,2,13,24,86,
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
denglu01,41:17,9,21,.429,0,4,.000,8,8,1.000,4,2,6,3,4,1,1,5,26,+7
watsocj01,38:55,5,16,.313,2,6,.333,3,4,.750,0,2,2,8,2,1,6,2,15,+5
noahjo01,34:15,5,6,.833,0,0,,7,7,1.000,2,7,9,1,0,3,1,2,17,+6
boozeca01,33:18,5,12,.417,0,0,,2,4,.500,2,12,14,3,0,0,2,3,12,+10
hamilri01,20:03,4,11,.364,1,2,.500,0,1,.000,1,2,3,3,1,0,0,2,9,+5
brewero02,20:42,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,0,1,2,+1
gibsota01,14:34,1,3,.333,0,0,,2,2,1.000,2,3,5,2,0,2,0,2,4,-3
korveky01,13:58,1,3,.333,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+1
asikom01,13:45,0,1,.000,0,0,,0,0,,2,2,4,0,1,1,2,1,0,+1
lucasjo02,9:05,2,4,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,5,+2
butleji01,0:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,33,80,.413,5,16,.313,22,26,.846,14,30,44,22,8,8,12,18,93,
