Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallage01,44:56,6,12,.500,1,2,.500,0,0,,4,5,9,9,1,1,0,1,13,-11
feltora01,33:32,11,18,.611,1,4,.250,0,0,,1,3,4,9,0,0,3,4,23,-15
batumni01,31:42,4,10,.400,1,4,.250,0,0,,0,5,5,1,0,2,3,4,9,-8
aldrila01,30:02,10,18,.556,0,0,,2,3,.667,3,4,7,0,2,0,0,4,22,-6
cambyma01,17:44,1,3,.333,0,0,,0,0,,3,4,7,2,1,0,2,2,2,-6
matthwe02,32:41,6,12,.500,0,5,.000,1,1,1.000,0,1,1,1,0,0,1,4,13,-2
crawfja01,28:55,3,13,.231,0,6,.000,0,0,,0,2,2,3,0,0,0,1,6,-2
williel01,9:16,1,3,.333,0,2,.000,0,0,,1,0,1,1,2,0,0,2,2,-7
thomaku01,7:00,2,4,.500,0,0,,0,0,,0,1,1,1,1,1,0,1,4,+3
przybjo01,3:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
smithno01,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
babbilu01,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,44,93,.473,3,23,.130,3,4,.750,12,25,37,27,7,4,9,23,94,
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
loveke01,44:34,9,17,.529,3,5,.600,8,11,.727,4,12,16,3,0,0,3,3,29,+19
ridnolu01,36:56,8,16,.500,3,6,.500,3,3,1.000,0,4,4,5,0,1,2,3,22,+17
johnswe01,28:22,8,11,.727,3,4,.750,0,0,,3,1,4,2,2,0,0,0,19,+18
rubiori01,27:08,3,8,.375,1,1,1.000,1,2,.500,1,0,1,4,1,0,2,2,8,-6
milicda01,17:22,0,3,.000,0,0,,0,2,.000,2,1,3,2,1,0,2,4,0,-1
willide02,33:57,4,12,.333,0,2,.000,1,2,.500,3,8,11,0,0,0,0,0,9,+6
bareajo01,23:39,1,5,.200,0,1,.000,2,2,1.000,1,2,3,7,0,0,2,0,4,-3
webstma02,20:06,2,3,.667,2,2,1.000,4,4,1.000,1,2,3,0,1,0,1,0,10,+6
beaslmi01,7:50,2,3,.667,1,2,.500,0,0,,0,2,2,0,0,0,0,0,5,+4
ellinwa01,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,37,78,.474,13,23,.565,19,26,.731,15,32,47,23,5,1,12,12,106,
