Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
okafoem01,37:50,6,16,.375,0,0,,2,2,1.000,5,5,10,0,0,3,3,4,14,+2
rushka01,36:27,8,12,.667,3,5,.600,1,1,1.000,0,1,1,0,0,1,5,3,20,-10
knighbr01,33:28,1,9,.111,0,0,,0,0,,1,2,3,14,5,0,3,3,2,-10
brezepr01,20:44,6,11,.545,0,0,,0,1,.000,2,4,6,0,0,1,1,2,12,-10
boganke01,19:31,0,3,.000,0,2,.000,1,1,1.000,0,1,1,0,1,0,0,3,1,-12
mayse01,22:47,6,12,.500,0,1,.000,2,3,.667,5,2,7,0,0,0,1,5,14,-10
feltora01,21:06,3,10,.300,2,4,.500,2,2,1.000,2,1,3,2,2,0,0,3,10,+4
carroma01,16:26,4,7,.571,0,1,.000,1,1,1.000,1,0,1,0,1,0,3,0,9,-1
jonesju01,15:56,1,6,.167,0,2,.000,0,1,.000,3,4,7,1,1,0,2,2,2,-1
voskuja01,12:09,0,6,.000,0,0,,1,2,.500,0,4,4,1,1,2,1,3,1,+8
robinbe01,3:36,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0
Team Totals,240,35,93,.376,5,15,.333,10,14,.714,20,24,44,18,12,7,19,28,85,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealje01,41:25,9,17,.529,0,0,,11,12,.917,6,12,18,3,3,1,4,4,29,+11
artesro01,40:40,4,11,.364,0,2,.000,0,2,.000,1,6,7,2,3,1,4,4,8,+6
tinslja01,34:18,5,8,.625,0,1,.000,2,6,.333,1,4,5,11,3,1,4,1,12,+4
jacksst02,30:01,5,13,.385,2,4,.500,0,2,.000,1,3,4,0,0,0,3,3,12,+14
pollasc01,7:05,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,+6
croshau01,31:15,3,8,.375,1,2,.500,8,8,1.000,2,9,11,0,0,0,1,1,15,+9
jonesfr01,19:57,0,4,.000,0,3,.000,2,2,1.000,1,0,1,0,0,0,2,3,2,-1
harrida01,15:23,0,1,.000,0,0,,1,2,.500,2,2,4,0,0,1,1,3,1,-8
jasiksa01,15:09,2,5,.400,0,2,.000,10,10,1.000,0,0,0,1,1,0,1,1,14,+11
johnsan02,4:47,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-12
Team Totals,240,28,67,.418,3,14,.214,34,44,.773,14,36,50,17,10,6,22,20,93,
