New Orleans/Oklahoma City Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westda01,31:58,7,12,.583,0,0,,4,5,.800,0,3,3,0,0,2,2,4,18,-28
masonde01,28:09,3,7,.429,0,0,,2,4,.500,0,4,4,0,0,0,2,2,8,-19
brownpj01,27:28,3,6,.500,0,0,,3,4,.750,3,3,6,2,0,0,0,2,9,-3
paulch01,27:24,3,12,.250,0,0,,0,0,,0,3,3,7,4,0,4,2,6,-17
smithjr01,21:18,3,8,.375,2,4,.500,0,0,,0,3,3,0,0,0,1,3,8,+1
claxtsp01,22:43,1,5,.200,0,1,.000,2,2,1.000,1,3,4,3,1,1,3,3,4,-20
butlera01,20:53,3,4,.750,2,2,1.000,0,0,,0,0,0,1,0,0,2,1,8,-11
anderch01,18:31,3,6,.500,0,0,,2,3,.667,2,0,2,0,0,1,0,0,8,-12
macijar01,12:00,2,4,.500,1,2,.500,0,0,,1,1,2,1,2,0,3,0,5,-8
snydeki01,11:33,2,8,.250,0,3,.000,2,2,1.000,1,1,2,0,0,0,1,1,6,-7
lampema01,9:28,0,3,.000,0,0,,0,0,,1,1,2,2,0,0,0,1,0,-7
vromaja01,8:35,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,4,-4
Team Totals,240,32,77,.416,5,12,.417,15,20,.750,9,23,32,16,7,4,19,20,84,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bowenbr01,30:37,0,4,.000,0,1,.000,3,4,.750,0,5,5,3,1,0,1,2,3,+20
finlemi01,29:42,7,13,.538,4,4,1.000,0,0,,1,4,5,1,4,0,0,4,18,+1
duncati01,28:15,7,9,.778,0,0,,3,4,.750,1,6,7,4,0,4,1,3,17,+2
parketo01,27:14,7,12,.583,0,0,,2,2,1.000,0,2,2,7,1,0,4,0,16,+18
nestera01,20:39,4,8,.500,0,0,,0,0,,2,3,5,0,0,1,1,0,8,+5
mohamna01,19:37,2,4,.500,0,0,,0,0,,2,3,5,0,0,1,3,3,4,+18
horryro01,18:54,2,3,.667,1,1,1.000,1,2,.500,0,2,2,4,2,1,0,2,6,+25
barrybr01,18:34,4,7,.571,2,5,.400,0,0,,0,2,2,2,1,0,0,0,10,+5
ginobma01,17:07,4,5,.800,1,1,1.000,5,6,.833,0,2,2,0,1,1,3,0,14,+28
udrihbe01,14:59,3,5,.600,2,2,1.000,0,0,,0,3,3,3,1,0,2,1,8,+10
obertfa01,8:35,1,1,1.000,0,0,,0,0,,0,0,0,3,1,0,1,0,2,+4
vanexni01,5:47,2,2,1.000,1,1,1.000,0,0,,0,0,0,3,0,0,0,2,5,-1
Team Totals,240,43,73,.589,11,15,.733,14,18,.778,6,32,38,30,12,8,16,17,111,
