Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bellra01,43:09,6,13,.462,4,6,.667,4,4,1.000,0,3,3,5,0,0,2,5,20,+6
mariosh01,35:19,7,13,.538,2,5,.400,5,5,1.000,4,8,12,3,1,0,4,2,21,+17
diawbo01,35:15,8,17,.471,1,2,.500,0,0,,6,4,10,3,2,0,5,3,17,+21
nashst01,29:50,8,14,.571,2,4,.500,1,1,1.000,1,5,6,12,2,0,3,2,19,+20
thomaku01,26:52,5,8,.625,0,0,,0,0,,1,8,9,3,0,0,0,2,10,+16
barbole01,25:16,4,8,.500,3,4,.750,0,0,,0,5,5,3,1,0,3,3,11,+3
houseed01,18:10,3,9,.333,2,3,.667,0,0,,0,2,2,4,0,1,1,1,8,-5
jonesja02,13:43,2,4,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,1,4,+4
burkepa01,8:18,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,1,0,4,-4
tskitni01,4:08,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-3
Team Totals,240,46,90,.511,14,25,.560,10,10,1.000,13,40,53,33,6,1,20,19,116,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,34:54,13,24,.542,0,2,.000,3,5,.600,1,3,4,3,2,0,3,3,29,-20
millean02,34:02,5,12,.417,0,0,,4,4,1.000,1,2,3,9,2,0,2,2,14,-10
cambyma01,30:34,6,10,.600,0,0,,1,1,1.000,0,7,7,1,1,1,2,3,13,-13
buckngr01,29:49,4,9,.444,0,4,.000,1,2,.500,0,4,4,1,5,2,1,1,9,-18
martike01,8:30,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
kleizli01,26:51,3,7,.429,0,0,,2,2,1.000,3,4,7,3,1,2,0,4,8,+8
boykiea01,26:34,2,13,.154,0,3,.000,5,7,.714,0,1,1,4,0,0,2,1,9,-9
elsonfr01,16:49,3,3,1.000,0,0,,0,0,,3,1,4,0,1,0,0,1,6,-10
watsoea01,16:26,3,7,.429,0,2,.000,0,0,,0,6,6,4,0,0,0,0,6,-10
johnsde03,12:59,3,6,.500,0,3,.000,1,1,1.000,0,0,0,1,0,0,1,1,7,+10
russebr01,2:34,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+4
Team Totals,240,42,93,.452,0,14,.000,17,22,.773,8,29,37,27,12,5,11,16,101,
