Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
richaja01,42:52,16,29,.552,4,11,.364,6,9,.667,2,5,7,4,2,1,2,4,42,-8
murphtr01,34:42,3,6,.500,0,0,,0,0,,3,9,12,2,0,1,4,2,6,-7
dunlemi02,33:09,4,11,.364,0,2,.000,5,6,.833,2,4,6,1,2,0,2,3,13,+5
foylead01,32:19,3,6,.500,0,0,,0,0,,1,4,5,0,0,3,1,3,6,-7
fishede01,27:49,4,9,.444,2,3,.667,2,4,.500,2,0,2,2,0,0,4,5,12,-17
pietrmi01,25:25,3,10,.300,2,3,.667,2,2,1.000,0,3,3,0,2,0,0,4,10,-5
davisba01,22:05,3,10,.300,3,5,.600,0,0,,0,1,1,6,0,0,1,1,9,+12
ellismo01,8:38,1,2,.500,0,0,,2,2,1.000,1,3,4,0,0,0,2,3,4,-6
biedran01,8:09,0,1,.000,0,0,,0,0,,1,0,1,1,0,1,0,5,0,-2
dioguik01,4:52,1,2,.500,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4,0
Team Totals,240,38,86,.442,11,24,.458,19,25,.760,12,29,41,16,6,6,16,31,106,
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,48:00,14,27,.519,4,10,.400,10,10,1.000,1,5,6,9,1,0,7,3,42,+7
pachuza01,41:39,5,10,.500,0,0,,1,2,.500,2,8,10,1,0,1,1,4,11,+11
harrial01,38:21,7,15,.467,3,3,1.000,4,9,.444,4,3,7,4,1,0,3,4,21,+7
smithjo03,29:59,4,7,.571,1,2,.500,3,3,1.000,2,7,9,3,1,4,3,5,12,+1
iveyro01,25:28,2,8,.250,0,1,.000,0,0,,2,2,4,2,1,1,1,0,4,+15
willima02,28:35,3,7,.429,0,0,,8,10,.800,5,5,10,1,3,0,0,3,14,-5
stoudsa01,20:10,2,4,.500,2,3,.667,3,4,.750,0,1,1,1,1,0,2,2,9,0
batises01,4:58,0,1,.000,0,0,,0,2,.000,0,2,2,0,0,1,0,2,0,-2
smithdo04,2:50,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+1
Team Totals,240,37,81,.457,10,20,.500,29,40,.725,16,33,49,21,8,7,17,24,113,
