Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallara01,44:17,8,15,.533,4,9,.444,1,2,.500,0,3,3,2,0,3,0,4,21,+1
billuch01,40:44,10,20,.500,4,6,.667,5,6,.833,1,1,2,10,0,0,4,1,29,-7
princta01,40:21,2,12,.167,1,2,.500,0,0,,2,8,10,3,0,0,0,0,5,+2
hamilri01,38:43,10,17,.588,1,2,.500,4,4,1.000,1,3,4,5,0,1,5,2,25,-5
wallabe01,33:04,1,2,.500,0,0,,1,2,.500,1,6,7,3,1,1,2,3,3,-7
mcdyean01,14:55,4,5,.800,0,0,,0,0,,2,1,3,0,0,0,1,4,8,+5
delfica01,12:45,1,2,.500,1,1,1.000,2,2,1.000,1,4,5,0,0,0,1,3,5,-1
arroyca01,7:16,0,1,.000,0,0,,0,0,,1,0,1,3,0,0,0,1,0,+5
evansma01,4:11,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
davisda01,3:44,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2,-3
Team Totals,240,36,76,.474,11,20,.550,15,18,.833,9,27,36,26,1,5,13,19,98,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,42:39,15,27,.556,0,1,.000,7,9,.778,2,6,8,4,0,1,0,3,37,+4
onealsh01,37:00,14,24,.583,0,0,,3,6,.500,5,3,8,0,1,3,3,4,31,+8
hasleud01,32:44,2,6,.333,0,0,,2,2,1.000,2,4,6,2,2,0,0,5,6,-4
poseyja01,23:46,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,3,0,-13
willija02,22:35,2,5,.400,0,2,.000,0,0,,0,1,1,5,1,0,0,1,4,-4
paytoga01,31:11,6,13,.462,1,4,.250,0,0,,2,1,3,2,1,0,0,1,13,+10
walkean02,23:06,1,6,.167,0,3,.000,0,0,,2,2,4,2,0,0,0,1,2,+6
andersh01,15:59,1,4,.250,0,0,,0,0,,0,2,2,0,2,0,0,1,2,+9
mournal01,11:00,1,3,.333,0,0,,3,4,.750,1,3,4,0,0,0,0,0,5,-6
Team Totals,240,42,90,.467,1,12,.083,15,21,.714,14,23,37,15,7,4,4,19,100,
