Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jacksst02,39:32,1,11,.091,1,4,.250,2,6,.333,0,6,6,5,0,1,2,2,5,-8
johnsan02,26:31,3,11,.273,1,5,.200,2,2,1.000,1,3,4,4,0,0,0,2,9,-2
stojape01,26:15,4,10,.400,1,6,.167,8,10,.800,0,3,3,1,1,0,2,5,17,-4
harrida01,16:57,2,4,.500,0,0,,0,1,.000,1,6,7,0,0,1,1,4,4,-11
croshau01,15:08,1,4,.250,0,0,,0,0,,0,0,0,1,0,1,0,2,2,-7
grangda01,34:11,4,9,.444,2,4,.500,3,4,.750,4,2,6,2,1,0,4,3,13,+3
jonesfr01,33:09,7,17,.412,2,8,.250,0,0,,0,6,6,1,1,0,2,3,16,+11
pollasc01,26:44,3,5,.600,0,0,,1,1,1.000,5,7,12,0,0,0,3,3,7,-4
jasiksa01,21:33,2,5,.400,2,5,.400,0,0,,0,2,2,3,0,0,1,1,6,-3
Team Totals,240,27,76,.355,9,32,.281,16,24,.667,11,35,46,17,3,3,15,25,79,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamisan01,46:57,8,16,.500,1,1,1.000,2,4,.500,4,14,18,5,0,0,2,4,19,+2
arenagi01,42:48,8,15,.533,1,5,.200,3,5,.600,0,3,3,5,3,0,3,2,20,+9
butleca01,37:06,5,13,.385,0,2,.000,3,3,1.000,1,7,8,3,0,0,3,3,13,-2
haywobr01,30:30,4,7,.571,0,0,,3,7,.429,2,7,9,1,2,0,4,2,11,+10
jeffrja01,29:43,2,5,.400,0,0,,0,1,.000,3,3,6,1,0,0,2,4,4,+10
daniean01,33:04,3,7,.429,1,1,1.000,3,5,.600,0,0,0,3,2,0,1,0,10,-8
thomaet01,11:46,2,5,.400,0,0,,0,0,,0,1,1,0,0,0,1,1,4,+7
taylodo01,5:34,1,2,.500,0,0,,1,3,.333,0,0,0,0,1,0,0,0,3,-4
ruffimi01,2:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,+1
Team Totals,240,33,70,.471,3,9,.333,15,28,.536,10,36,46,18,8,0,17,16,84,
