Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
petrojo01,31:42,1,5,.200,0,0,,2,2,1.000,1,3,4,0,2,0,0,3,4,-26
wilcoch01,30:22,5,10,.500,0,0,,6,6,1.000,1,5,6,0,1,1,3,3,16,-8
wilkida02,28:53,3,11,.273,0,0,,5,6,.833,4,0,4,1,2,0,1,3,11,-23
ridnolu01,26:14,2,5,.400,0,2,.000,0,1,.000,0,1,1,5,0,0,2,1,4,-32
allenra02,24:14,1,13,.077,1,6,.167,7,7,1.000,0,4,4,2,1,0,2,0,10,-30
watsoea01,29:41,6,10,.600,3,6,.500,5,6,.833,0,1,1,4,0,0,1,5,20,+1
wilksmi01,21:46,3,7,.429,1,3,.333,5,6,.833,1,1,2,2,0,0,3,2,12,+4
mooremi01,17:38,0,2,.000,0,0,,0,2,.000,2,3,5,0,0,1,3,2,0,-20
swiftro01,16:18,2,4,.500,0,0,,3,4,.750,1,2,3,0,0,0,4,5,7,-2
felixno01,13:12,1,4,.250,1,1,1.000,0,0,,1,1,2,0,0,0,1,2,3,-4
Team Totals,240,24,71,.338,6,18,.333,33,40,.825,11,21,32,14,6,2,20,26,87,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
headlu01,42:11,5,12,.417,1,3,.333,3,3,1.000,1,5,6,5,2,0,0,3,14,+26
alstora01,34:22,5,12,.417,0,3,.000,0,0,,0,4,4,8,4,0,0,3,10,+14
mingya01,29:58,9,14,.643,0,0,,11,11,1.000,4,6,10,5,3,1,2,2,29,+29
boganke01,29:51,2,7,.286,2,5,.400,1,2,.500,1,6,7,3,1,0,3,2,7,+16
howarju01,24:51,6,7,.857,0,0,,1,1,1.000,0,5,5,2,0,0,2,3,13,+14
frahmri01,20:59,5,10,.500,4,8,.500,2,3,.667,0,2,2,0,0,0,0,2,16,+14
swiftst01,18:30,8,11,.727,0,0,,0,0,,2,3,5,2,0,0,2,6,16,+13
brunsri01,13:38,1,1,1.000,0,0,,4,5,.800,0,1,1,1,2,0,3,3,6,+14
hayesch01,12:00,0,1,.000,0,0,,2,2,1.000,3,1,4,1,1,0,0,1,2,-1
mutomdi01,6:02,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,0,0
lampema01,4:36,1,5,.200,0,0,,0,0,,1,1,2,0,0,0,1,0,2,+1
bowenry01,3:02,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,42,81,.519,7,19,.368,24,27,.889,12,34,46,27,13,2,13,27,115,
