New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kiddja01,45:03,4,12,.333,0,4,.000,11,13,.846,3,6,9,17,4,0,2,1,19,+6
jefferi01,44:34,7,12,.583,1,1,1.000,7,8,.875,2,4,6,2,3,0,0,2,22,-3
cartevi01,44:11,9,24,.375,3,10,.300,1,1,1.000,2,3,5,3,1,0,1,1,22,+8
krstine01,42:10,10,21,.476,0,0,,1,2,.500,4,4,8,1,0,2,1,4,21,+4
collija04,39:20,3,4,.750,0,0,,3,4,.750,1,2,3,1,2,0,0,6,9,+1
robincl02,17:48,2,7,.286,1,4,.250,0,0,,0,2,2,1,0,2,1,3,5,-2
wrighan01,10:25,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,1,2,-7
murrala01,7:08,1,2,.500,0,0,,0,0,,1,2,3,1,1,0,1,2,2,-2
padgesc01,6:24,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
vaughja01,5:46,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,1,3,0,-4
planizo01,2:11,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
Team Totals,265,37,87,.425,5,20,.250,23,28,.821,13,25,38,28,11,4,7,24,102,
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,45:24,8,17,.471,2,4,.500,1,1,1.000,0,3,3,11,1,0,2,4,19,-5
pachuza01,41:39,2,9,.222,0,0,,10,11,.909,6,6,12,2,1,0,2,3,14,-2
harrial01,38:50,10,19,.526,0,1,.000,2,4,.500,2,6,8,4,1,0,2,3,22,+2
smithjo03,37:47,6,12,.500,0,0,,7,8,.875,2,7,9,5,0,4,2,5,19,+3
iveyro01,12:38,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,0,0,2,4,-6
childjo01,43:38,4,8,.500,2,2,1.000,0,0,,2,3,5,2,0,1,2,2,10,+10
willima02,24:41,3,5,.600,0,1,.000,0,4,.000,1,3,4,0,0,2,2,1,6,-1
stoudsa01,13:41,3,6,.500,2,4,.500,2,2,1.000,0,2,2,0,0,0,2,2,10,+3
batises01,6:43,0,1,.000,0,0,,0,0,,2,1,3,0,0,0,1,0,0,+6
Team Totals,265,38,80,.475,6,13,.462,22,30,.733,15,33,48,24,3,7,15,22,104,
