New Orleans/Oklahoma City Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
masonde01,38:15,2,7,.286,0,0,,7,10,.700,1,8,9,3,0,0,1,4,11,+18
paulch01,34:11,6,12,.500,0,1,.000,12,12,1.000,1,6,7,6,4,0,2,2,24,+9
westda01,32:38,9,18,.500,0,0,,4,5,.800,4,7,11,1,0,3,1,1,22,+8
brownpj01,29:34,6,11,.545,0,0,,0,0,,1,6,7,1,0,5,3,6,12,+6
snydeki01,21:58,2,3,.667,0,0,,2,2,1.000,1,1,2,0,1,0,3,6,6,+16
claxtsp01,31:56,5,10,.500,0,0,,5,7,.714,1,5,6,5,4,0,5,3,15,+18
butlera01,24:05,4,9,.444,1,2,.500,4,5,.800,1,2,3,2,0,1,1,2,13,+10
smithjr01,18:08,2,6,.333,0,2,.000,0,0,,0,1,1,0,1,0,2,3,4,+2
macijar01,3:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
vromaja01,1:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-3
nachbbo01,1:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
bassbr01,1:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3
Team Totals,240,36,76,.474,1,5,.200,34,41,.829,10,38,48,18,10,9,19,29,107,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallage01,39:15,8,13,.615,0,0,,3,6,.500,1,6,7,0,3,6,1,3,19,-17
feltora01,36:28,3,10,.300,0,2,.000,10,13,.769,1,4,5,7,0,1,8,2,16,-7
robinbe01,30:51,3,12,.250,0,1,.000,4,6,.667,2,7,9,1,2,0,3,3,10,-1
brezepr01,27:23,6,11,.545,0,0,,6,6,1.000,3,0,3,1,0,1,0,3,18,0
knighbr01,22:37,1,5,.200,0,0,,3,4,.750,0,4,4,2,1,0,1,5,5,-12
jonesju01,23:36,3,6,.500,2,2,1.000,0,0,,0,5,5,1,0,0,1,1,8,-24
anderal01,23:07,2,8,.250,2,5,.400,0,0,,0,1,1,4,0,0,0,2,6,+2
boganke01,16:16,2,6,.333,0,2,.000,0,0,,1,2,3,0,0,0,1,1,4,-18
carroma01,11:13,1,4,.250,0,0,,4,4,1.000,0,1,1,0,1,0,0,4,6,-1
burleke01,9:15,0,2,.000,0,1,.000,0,0,,1,0,1,3,0,0,2,3,0,+3
Team Totals,240,29,77,.377,4,13,.308,30,39,.769,9,30,39,19,7,8,17,27,92,
