Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,35:26,8,24,.333,2,8,.250,8,9,.889,0,5,5,2,4,1,1,3,26,-22
odomla01,34:46,4,12,.333,2,3,.667,0,0,,2,5,7,2,0,0,0,2,10,-22
parkesm01,27:53,2,6,.333,2,6,.333,0,0,,0,2,2,1,0,1,3,1,6,-22
mihmch01,25:44,2,8,.250,0,0,,6,6,1.000,3,3,6,0,0,0,0,4,10,-10
brownkw01,17:37,1,3,.333,0,0,,0,0,,3,2,5,0,0,0,2,3,2,-6
cookbr01,24:09,3,7,.429,0,2,.000,6,6,1.000,0,3,3,2,2,0,3,5,12,-16
waltolu01,20:15,1,4,.250,0,1,.000,0,0,,2,4,6,3,0,1,1,1,2,-15
georgde01,18:20,2,9,.222,0,3,.000,1,3,.333,2,0,2,0,2,1,0,1,5,+1
vujacsa01,15:37,1,3,.333,0,0,,0,0,,0,0,0,1,1,0,0,0,2,-4
bynuman01,8:27,1,4,.250,0,0,,0,4,.000,3,3,6,0,0,0,0,0,2,-7
greende01,8:15,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-3
wafervo01,3:31,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,0,0,2,2,-4
Team Totals,240,26,85,.306,6,24,.250,21,28,.750,15,28,43,11,9,4,10,22,79,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stojape01,41:21,9,19,.474,5,11,.455,3,3,1.000,2,11,13,2,2,0,2,3,26,+23
fosteje01,30:45,5,7,.714,0,0,,5,6,.833,6,7,13,1,1,0,1,2,15,+24
johnsan02,30:29,3,5,.600,0,0,,0,0,,1,1,2,7,1,0,2,1,6,+31
jacksst02,18:48,4,9,.444,0,1,.000,0,0,,0,2,2,4,1,0,5,1,8,+12
pollasc01,14:42,1,1,1.000,0,0,,0,0,,1,0,1,2,2,0,0,5,2,+15
grangda01,28:05,5,13,.385,1,2,.500,3,4,.750,3,9,12,2,0,1,0,4,14,+11
jonesfr01,27:39,6,12,.500,2,3,.667,2,2,1.000,0,2,2,3,0,0,4,2,16,+11
harrida01,24:50,4,7,.571,0,0,,2,6,.333,2,7,9,1,0,3,1,5,10,+5
jasiksa01,20:36,1,8,.125,1,5,.200,1,2,.500,1,0,1,2,0,0,0,1,4,-6
gilled01,2:45,0,1,.000,0,1,.000,4,4,1.000,0,0,0,2,1,0,0,0,4,+4
Team Totals,240,38,82,.463,9,23,.391,20,27,.741,16,39,55,26,8,4,15,24,105,
