Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howarjo01,40:38,11,19,.579,1,2,.500,2,2,1.000,3,8,11,1,1,0,0,3,25,+15
daniema01,40:28,4,10,.400,0,0,,6,6,1.000,2,7,9,4,4,0,6,2,14,+19
nowitdi01,39:39,7,16,.438,4,5,.800,5,6,.833,0,8,8,1,0,0,1,2,23,+2
dampier01,33:00,6,9,.667,0,0,,5,6,.833,2,4,6,1,0,2,1,4,17,+1
terryja01,30:30,4,7,.571,1,3,.333,1,2,.500,0,0,0,10,0,0,4,3,10,+6
harride01,21:03,2,6,.333,0,0,,2,2,1.000,1,1,2,2,2,0,2,0,6,+8
vanhoke01,21:00,3,7,.429,2,5,.400,0,0,,0,2,2,0,0,0,0,0,8,+6
diopde01,13:07,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,3,0,+8
poweljo01,0:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,37,74,.500,8,15,.533,21,24,.875,8,32,40,19,7,2,14,17,103,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willija02,39:46,11,20,.550,0,4,.000,2,3,.667,1,5,6,5,2,0,4,0,24,-10
poseyja01,39:16,3,5,.600,0,0,,4,5,.800,1,2,3,0,0,0,0,3,10,+1
wadedw01,39:11,7,19,.368,0,3,.000,9,10,.900,0,0,0,4,5,0,5,4,23,-2
hasleud01,36:05,6,8,.750,0,0,,2,2,1.000,2,6,8,2,1,0,0,3,14,-10
mournal01,28:11,5,8,.625,0,0,,3,9,.333,3,4,7,0,0,6,0,1,13,+2
walkean02,21:17,1,13,.077,0,4,.000,0,0,,2,1,3,0,0,0,1,4,2,-11
paytoga01,18:16,1,4,.250,0,0,,0,0,,0,2,2,1,0,0,1,3,2,-18
simiewa01,10:27,0,1,.000,0,0,,0,0,,3,3,6,0,0,0,0,0,0,-7
andersh01,4:18,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-1
kaponja01,3:14,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-9
Team Totals,240,35,80,.438,0,11,.000,20,29,.690,12,23,35,12,9,6,12,19,90,
