New Orleans/Oklahoma City Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brownpj01,37:19,3,14,.214,0,0,,2,2,1.000,1,8,9,1,1,1,0,5,8,0
paulch01,34:39,6,13,.462,1,3,.333,14,17,.824,3,4,7,13,1,0,5,3,27,+14
westda01,33:28,9,15,.600,0,0,,1,1,1.000,2,6,8,1,4,2,5,3,19,+13
snydeki01,30:35,4,9,.444,0,1,.000,1,1,1.000,1,3,4,3,0,0,1,3,9,+7
masonde01,28:56,7,13,.538,0,0,,2,2,1.000,0,0,0,1,0,0,1,2,16,+14
claxtsp01,25:27,3,5,.600,0,0,,4,4,1.000,0,1,1,5,2,0,1,4,10,+7
anderch01,22:23,1,1,1.000,0,0,,3,5,.600,0,2,2,1,0,1,1,5,5,+11
butlera01,19:12,4,6,.667,4,4,1.000,0,0,,0,1,1,0,0,2,1,1,12,-1
smithjr01,5:19,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,-6
vromaja01,2:42,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-4
Team Totals,240,38,78,.487,6,10,.600,27,32,.844,8,26,34,25,8,6,15,28,109,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
crawfja01,40:05,6,12,.500,0,4,.000,2,3,.667,1,2,3,3,2,0,6,3,14,-24
curryed01,25:59,4,6,.667,0,0,,2,5,.400,0,3,3,0,0,1,4,3,10,-4
tayloma01,20:33,3,8,.375,0,0,,6,6,1.000,3,2,5,1,1,1,2,4,12,-7
richaqu01,18:32,1,8,.125,0,4,.000,0,0,,0,1,1,3,0,0,0,0,2,-7
leeda02,16:56,3,4,.750,0,0,,0,0,,3,4,7,1,0,1,0,2,6,-6
fryech01,32:55,7,12,.583,0,0,,4,4,1.000,3,4,7,1,1,1,2,5,18,-8
woodsqy01,26:28,4,8,.500,0,1,.000,3,4,.750,1,4,5,4,1,1,1,2,11,+4
arizatr01,24:56,3,7,.429,0,0,,2,3,.667,1,3,4,2,2,0,3,2,8,-2
robinna01,17:06,4,7,.571,1,2,.500,4,4,1.000,1,2,3,1,0,0,0,6,13,0
rosema01,11:14,0,2,.000,0,0,,4,4,1.000,0,1,1,0,1,1,0,0,4,-6
jamesje01,5:17,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,0,1,2,0,+5
Team Totals,240,35,75,.467,1,11,.091,27,35,.771,13,26,39,16,8,6,19,29,98,
