San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
duncati01,45:00,9,19,.474,0,0,,19,23,.826,5,9,14,4,3,1,4,6,37
johnsav01,37:00,4,8,.500,0,0,,0,2,.000,0,3,3,7,1,0,3,0,8
elliose01,31:00,4,9,.444,2,4,.500,2,2,1.000,0,4,4,4,0,0,2,3,12
eliema01,30:00,4,9,.444,0,2,.000,0,0,,0,4,4,3,1,0,2,2,8
robinda01,24:00,3,6,.500,0,0,,4,4,1.000,0,4,4,2,1,0,2,5,10
jacksja01,28:00,9,15,.600,2,6,.333,2,2,1.000,0,5,5,1,2,0,1,4,22
rosema01,12:00,0,4,.000,0,0,,0,0,,3,1,4,0,1,0,1,5,0
kerseje01,11:00,1,3,.333,0,0,,0,0,,2,0,2,0,0,0,0,3,2
daniean01,11:00,1,4,.250,0,1,.000,0,0,,1,2,3,1,0,0,0,1,2
perduwi01,10:00,1,1,1.000,0,0,,0,0,,2,3,5,0,0,0,0,1,2
kingge02,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,36,78,.462,4,13,.308,27,33,.818,13,35,48,22,9,1,15,30,103
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,45:00,6,19,.316,2,6,.333,10,10,1.000,0,4,4,2,3,0,2,4,24
bryanko01,44:00,7,18,.389,2,5,.400,4,6,.667,0,4,4,1,4,1,4,4,20
fishede01,41:00,5,11,.455,1,5,.200,2,2,1.000,0,3,3,9,0,0,1,2,13
onealsh01,37:00,8,14,.571,0,0,,6,14,.429,7,8,15,0,0,3,2,3,22
reidjr01,19:00,1,5,.200,0,0,,0,0,,1,3,4,0,0,1,0,3,2
horryro01,27:00,2,3,.667,1,2,.500,1,2,.500,2,2,4,2,2,1,3,6,6
foxri01,19:00,2,4,.500,0,0,,0,0,,1,2,3,2,0,1,2,4,4
harpede01,7:00,0,1,.000,0,1,.000,0,2,.000,0,1,1,1,0,0,0,0,0
rooksse01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,31,75,.413,6,19,.316,23,36,.639,11,27,38,17,9,7,14,27,91
