GAME,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,HOME,WIN
201304200DEN,240,38,85,.447,3,16,.188,18,28,.643,7,38,45,16,9,4,11,18,97,1,1
201304230DEN,240,40,80,.500,9,26,.346,28,37,.757,6,20,26,27,6,1,15,22,117,1,0
201304260GSW,240,40,86,.465,7,18,.389,21,27,.778,11,23,34,26,11,1,18,25,108,0,0
201304280GSW,240,33,71,.465,6,20,.300,29,38,.763,12,25,37,14,6,2,23,27,101,0,0
201304300DEN,240,38,89,.427,10,27,.370,21,27,.778,15,31,46,26,12,6,12,25,107,1,1
201305020GSW,240,34,98,.347,7,28,.250,13,21,.619,20,24,44,18,10,3,7,22,88,0,0
