GAME,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,HOME,WIN
201304210OKC,240,33,91,.363,8,36,.222,17,24,.708,11,28,39,17,6,1,15,26,91,0,0
201304240OKC,240,36,91,.396,10,35,.286,20,25,.800,18,39,57,16,4,3,16,23,102,0,0
201304270HOU,240,36,83,.434,12,37,.324,17,25,.680,5,36,41,23,6,12,11,25,101,1,0
201304290HOU,240,37,76,.487,12,27,.444,19,24,.792,14,25,39,21,10,7,22,26,105,1,1
201305010OKC,240,34,72,.472,14,35,.400,25,37,.676,6,36,42,15,4,5,12,22,107,0,1
201305030HOU,240,30,73,.411,14,32,.438,20,31,.645,11,32,43,16,5,5,15,17,94,1,0
