Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
princta01,42:37,4,12,.333,1,3,.333,3,6,.500,2,3,5,2,0,0,2,1,12,-1
billuch01,40:03,8,16,.500,3,5,.600,8,9,.889,0,1,1,5,3,0,2,2,27,-11
hamilri01,33:45,5,10,.500,1,2,.500,4,6,.667,0,1,1,0,2,0,4,4,15,-30
mcdyean01,33:21,2,6,.333,0,0,,0,0,,4,8,12,1,1,2,3,6,4,-1
wallara01,25:10,2,8,.250,0,3,.000,0,0,,0,5,5,2,0,3,0,4,4,-7
maxieja01,23:46,1,4,.250,0,0,,2,5,.400,1,4,5,2,0,0,1,2,4,-5
hayesja01,18:32,5,8,.625,1,3,.333,1,1,1.000,1,2,3,0,0,0,1,1,12,-5
afflaar01,8:04,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
stuckro01,7:57,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,2,2,-5
herrmwa01,6:46,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,2,1,-17
Team Totals,240,28,69,.406,6,18,.333,19,29,.655,8,24,32,13,6,5,14,24,81,
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nocioan01,41:21,6,15,.400,1,5,.200,8,9,.889,0,6,6,2,0,1,0,4,21,+18
sefolth01,35:39,3,7,.429,1,1,1.000,5,6,.833,5,8,13,1,2,0,1,2,12,+22
wallabe01,26:10,3,5,.600,0,0,,0,0,,2,5,7,1,0,0,1,1,6,+8
duhonch01,23:49,3,5,.600,1,2,.500,0,0,,0,0,0,4,3,0,1,3,7,+9
smithjo02,22:34,3,10,.300,0,0,,0,0,,1,1,2,0,1,1,2,1,6,-6
gordobe01,34:43,9,17,.529,2,3,.667,13,13,1.000,0,2,2,1,1,0,1,3,33,+13
hinriki01,26:07,2,7,.286,0,0,,4,4,1.000,0,2,2,3,0,0,1,5,8,+10
noahjo01,22:58,1,2,.500,0,0,,2,4,.500,1,7,8,1,2,1,2,1,4,+8
thomaty01,6:39,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-2
Team Totals,240,30,71,.423,5,12,.417,32,36,.889,9,32,41,13,9,3,9,21,97,
