Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
princta01,41:43,8,15,.533,2,5,.400,2,4,.500,1,5,6,1,1,0,0,1,20,-4
wallara01,41:17,6,13,.462,3,6,.500,0,0,,1,5,6,4,1,1,2,3,15,+3
hamilri01,39:56,5,20,.250,1,2,.500,3,4,.750,5,2,7,3,1,0,2,4,14,-7
billuch01,32:38,7,13,.538,0,0,,5,6,.833,0,1,1,9,2,0,1,5,19,+4
mcdyean01,29:01,3,6,.500,0,0,,2,2,1.000,0,4,4,0,0,0,2,3,8,-4
hayesja01,16:15,2,6,.333,1,1,1.000,0,0,,1,3,4,1,0,0,1,3,5,-11
murraro01,15:22,3,4,.750,1,1,1.000,0,0,,0,1,1,4,1,0,3,1,7,-12
maxieja01,14:26,2,3,.667,0,0,,0,0,,3,2,5,0,0,2,0,0,4,-7
afflaar01,4:45,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+3
mohamna01,4:37,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-5
Team Totals,240,37,84,.440,8,16,.500,12,16,.750,11,25,36,22,6,3,11,21,94,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roybr01,37:13,9,16,.563,2,3,.667,0,0,,0,3,3,1,1,0,2,1,20,0
aldrila01,36:39,9,16,.563,0,0,,4,6,.667,2,8,10,0,0,0,2,2,22,-3
webstma02,35:43,2,8,.250,1,6,.167,0,0,,1,8,9,2,0,0,4,3,5,+4
fryech01,19:21,3,5,.600,0,0,,0,0,,1,3,4,1,1,0,0,4,6,-10
blakest01,18:38,0,3,.000,0,1,.000,1,2,.500,0,2,2,8,0,0,1,2,1,+5
jackja01,31:47,7,10,.700,1,3,.333,5,6,.833,0,0,0,4,0,0,2,1,20,+6
przybjo01,22:56,3,3,1.000,0,0,,2,2,1.000,1,9,10,1,1,1,1,4,8,+16
outlatr01,22:27,4,6,.667,1,1,1.000,4,6,.667,1,2,3,2,1,0,1,0,13,+12
rodrise01,15:16,3,6,.500,1,1,1.000,0,0,,1,1,2,3,0,0,0,1,7,+10
Team Totals,240,40,73,.548,6,15,.400,16,22,.727,7,36,43,22,4,1,13,18,102,
